vehicle-Id,activity,job-Id,arrTime,endTime
MWD-72-1_1_3,start,,undef,0.0
MWD-72-1_1_3,delivery,3641_0_B1,78.13908333333333,78.17329385973333
MWD-72-1_1_3,delivery,1133.0_0_B1,78.18296719306667,78.19875666586667
MWD-72-1_1_3,delivery,1828.0_0_B1,78.23243666586667,78.26401561386668
MWD-72-1_1_3,delivery,11.0_0_B1,78.30506561386667,78.39453929866667
MWD-72-1_1_3,delivery,4523_0_B1,78.47025929866668,79.69394350906667
MWD-72-1_1_3,delivery,4194_0_B1,79.70153350906666,80.17784929786666
MWD-72-1_1_3,delivery,2467.0_0_B1,80.19209929786666,81.22367824426667
MWD-72-1_1_3,delivery,2644.0_0_B1,81.25508491093333,81.52876912213334
MWD-72-1_1_3,delivery,1461.0_0_B1,81.55582912213335,81.62951333173335
MWD-72-1_1_3,delivery,7169_0_B1,81.65067999840002,81.68225894640003
MWD-72-1_1_3,delivery,4500_0_B1,81.6891756130667,82.1760177178667
MWD-72-1_1_3,delivery,4438_0_B1,82.1902177178667,82.2270598226667
MWD-72-1_1_3,delivery,3897_0_B1,82.28821648933337,83.23558491013337
MWD-72-1_1_3,delivery,1713.0_0_B1,83.29984491013337,83.35773964693337
MWD-72-1_1_3,delivery,3026_0_B1,83.3704829802667,83.7178514010667
MWD-72-1_1_3,delivery,404.0_0_B1,83.72258806773337,83.79890385813337
MWD-72-1_1_3,delivery,3025_0_B1,83.83199385813337,84.14252017413337
MWD-72-1_1_3,delivery,2449.0_0_B1,84.14866017413337,84.32497596293337
MWD-72-1_1_3,delivery,4767_0_B1,84.36582262960003,86.23424368240003
MWD-72-1_1_3,end,,86.23424368240003,undef
MWD-72-1_1_4,start,,undef,0
MWD-72-1_1_4,delivery,72.0_0_B1,102.18997,102.2504963152
MWD-72-1_1_4,delivery,1091.0_0_B1,102.2581663152,102.4844821056
MWD-72-1_1_4,delivery,278.0_0_B1,102.52895877226666,102.60264298186667
MWD-72-1_1_4,delivery,276.0_0_B1,102.60739298186667,102.65212982426667
