vehicle-Id,activity,job-Id,arrTime,endTime
GBY-72-1_1_3,start,,undef,0.0
GBY-72-1_1_3,delivery,4396_0_B1,78.3441,78.4283105256
GBY-72-1_1_3,delivery,3506_0_B1,78.55720219226666,79.34667587546666
GBY-72-1_1_3,delivery,8443_0_B1,80.70411754213333,80.86201227973334
GBY-72-1_1_3,delivery,5321_0_B1,80.8955289464,81.332371052
GBY-72-1_1_3,delivery,5323_0_B1,81.375846052,81.6784776304
GBY-72-1_1_3,delivery,4581_0_B1,81.74576096373333,82.54312938453333
GBY-72-1_1_3,delivery,4500_0_B1,83.69125438453332,84.17809648933333
GBY-72-1_1_3,delivery,662.0_0_B1,84.261138156,84.292717104
GBY-72-1_1_3,delivery,4162_0_B1,84.37650043733333,84.70281622613334
GBY-72-1_1_3,delivery,4557_0_B1,85.52318289280001,86.35476184000001
GBY-72-1_1_3,end,,86.35476184000001,undef
GBY-72-1_1_4,start,,undef,0
GBY-72-1_1_4,delivery,4398_0_B1,102.845175,104.624122368
GBY-72-1_1_4,delivery,5341_0_B1,104.90161403466666,105.45950877066666
GBY-72-1_1_4,delivery,640.0_0_B1,105.65876710399999,105.74297762959999
GBY-72-1_1_4,delivery,10000_0_B1,105.93221096293333,106.26905306773332
GBY-72-1_1_4,delivery,568.0_0_B1,106.72200306773333,106.90621359413332
GBY-72-1_1_4,delivery,4452_0_B1,106.93013026079998,108.50907762959999
GBY-72-1_1_4,delivery,2546.0_0_B1,108.67295262959999,109.05716315519999
GBY-72-1_1_4,delivery,1316.0_0_B1,109.10512982186665,109.80776140106666
GBY-72-1_1_4,delivery,4012_0_B1,109.87691140106665,110.14006929626665
GBY-72-1_1_4,end,,110.14006929626665,undef
GBY-72-1_1_5,start,,undef,0
GBY-72-1_1_5,delivery,2897.0_0_B1,126.20228333333333,126.22859912213333
GBY-72-1_1_5,delivery,2386.0_0_B1,126.38059078879999,126.64374868399999
GBY-72-1_1_5,delivery,2194.0_0_B1,127.14654035066665,127.88864561306666
GBY-72-1_1_5,delivery,1193.0_0_A2,128.05985394639998,132.5703802624
GBY-72-1_1_5,delivery,64.0_0_B1,132.97497192906667,134.24602456026668
GBY-72-1_1_5,end,,134.24602456026668,undef
GBY-72-1_1_6,start,,undef,0
GBY-72-1_1_6,delivery,4684_0_B1,150.36063333333334,151.21589649093335
GBY-72-1_1_6,delivery,8442_0_B1,152.64336315760002,152.87494210480003
GBY-72-1_1_6,delivery,8288_0_B1,152.93256710480003,152.96940920960003
GBY-72-1_1_6,delivery,7128_0_B1,153.06691754293337,153.09060175333337
GBY-72-1_1_6,delivery,2366_0_A2,154.41589342000003,154.45799868400005
GBY-72-1_1_6,delivery,1211_0_B1,154.67559868400005,155.06770394720004
GBY-72-1_1_6,delivery,2607_0_B1,155.14834561386672,155.67466140426671
GBY-72-1_1_6,delivery,2009_0_B1,155.6798030709334,155.85875044053338
GBY-72-1_1_6,delivery,4623_0_B1,157.23510877386673,158.44563508986673
GBY-72-1_1_6,end,,158.44563508986673,undef
GBY-72-2_1_3,start,,undef,0
GBY-72-2_1_3,delivery,3107_0_B1,78.19061666666667,78.30640614026667
GBY-72-2_1_3,delivery,132.0_0_B1,78.5836394736,80.6625868416
GBY-72-2_1_3,delivery,4262_0_B1,80.7285118416,81.03640657919999
GBY-72-2_1_3,delivery,1477.0_0_B1,81.12471491253332,81.16155701733332
GBY-72-2_1_3,delivery,2551.0_0_B1,81.17312368399999,81.24680789359999
GBY-72-2_1_3,delivery,2549.0_0_B1,81.3322328936,81.4032855248
GBY-72-2_1_3,delivery,2550.0_0_B1,81.41557719146667,81.47347192826666
GBY-72-2_1_3,delivery,2014.0_0_B1,81.84799692826667,86.73220745386666
GBY-72-2_1_3,end,,86.73220745386666,undef
GBY-72-2_1_4,start,,undef,0
GBY-72-2_1_4,delivery,642.0_0_B1,103.10629166666666,105.23260745546666
GBY-72-2_1_4,delivery,3974_0_B1,105.55043245546666,109.85043245626666
GBY-72-2_1_4,end,,109.85043245626666,undef
GBY-72-2_1_5,start,,undef,0
GBY-72-2_1_5,delivery,3123_0_B1,126.17195833333334,126.32985307093334
GBY-72-2_1_5,delivery,1075.0_0_B1,126.48984473760001,127.3845815808
GBY-72-2_1_5,delivery,2900.0_0_B1,127.51504824746667,127.77557456426666
GBY-72-2_1_5,delivery,3956_0_B1,127.8621828976,128.1569197408
GBY-72-2_1_5,delivery,4437_0_B1,128.1792197408,128.860798688
GBY-72-2_1_5,delivery,4578_0_B1,128.94258202133332,129.37152938933332
GBY-72-2_1_5,delivery,439.0_0_A1,129.58293772266666,134.61714824826666
GBY-72-2_1_5,end,,134.61714824826666,undef
GBY-72-2_1_6,start,,undef,0
GBY-72-2_1_6,delivery,4489_0_B1,150.30959166666668,151.05169692906668
GBY-72-2_1_6,delivery,309.0_0_B1,151.21121359573334,151.97437149013334
GBY-72-2_1_6,delivery,2367_0_A2,153.17039649013333,153.36250175413332
GBY-72-2_1_6,delivery,1394_0_A2,153.3804434208,153.52781184239998
GBY-72-2_1_6,delivery,1688_0_A2,153.5775868424,153.6223236848
GBY-72-2_1_6,delivery,1338_0_B1,153.80433201813332,153.89643728133333
GBY-72-2_1_6,delivery,9998_0_B1,155.11736228133333,155.53052017653332
GBY-72-2_1_6,delivery,4643_0_B1,156.45286184319997,158.24233552719997
GBY-72-2_1_6,end,,158.24233552719997,undef
GBY-72-3_1_3,start,,undef,0
GBY-72-3_1_3,delivery,5805_0_B1,78.382675,78.3942539464
GBY-72-3_1_3,delivery,4627_0_B1,79.77538727973334,81.17538727893334
GBY-72-3_1_3,delivery,7914_0_B1,81.65326227893334,82.11115701653334
GBY-72-3_1_3,delivery,7913_0_B1,82.1493486832,82.5861907888
GBY-72-3_1_3,delivery,8080_0_B1,82.69983245546666,82.97351666666667
GBY-72-3_1_3,delivery,6146_0_B1,83.42890833333334,84.92627675493334
GBY-72-3_1_3,delivery,8504_0_B1,84.93968508826667,84.95547456106667
GBY-72-3_1_3,end,,84.95547456106667,undef
GBY-72-3_1_4,start,,undef,0
GBY-72-3_1_4,delivery,4438_0_B1,103.08244166666667,103.11928377146667
GBY-72-3_1_4,delivery,4471_0_B1,103.18522543813333,104.75364649093333
GBY-72-3_1_4,delivery,7169_0_B1,104.8196631576,104.85124210560001
GBY-72-3_1_4,delivery,2017.0_0_B1,104.95233377226667,105.02864956266667
GBY-72-3_1_4,delivery,4122_0_B1,105.22954122933334,109.66112017653333
GBY-72-3_1_4,end,,109.66112017653333,undef
GBY-72-3_1_5,start,,undef,0
GBY-72-3_1_5,delivery,4651_0_B1,126.27941666666666,126.44520613946666
GBY-72-3_1_5,delivery,4288_0_B1,126.50807280613333,126.65280964933332
GBY-72-3_1_5,delivery,4374_0_B1,126.825301316,126.8989855256
GBY-72-3_1_5,delivery,1814.0_0_B1,127.8929605256,129.2929605248
GBY-72-3_1_5,delivery,6250_0_B1,130.62525219146667,131.10156798026668
GBY-72-3_1_5,delivery,1175.0_0_B1,132.09870964693334,132.49870964773334
GBY-72-3_1_5,delivery,2604_0_B1,133.05806798106667,133.33175219226666
GBY-72-3_1_5,delivery,4626_0_B1,134.00079385893332,134.33763596373333
GBY-72-3_1_5,end,,134.33763596373333,undef
GBY-72-3_1_6,start,,undef,0
