,vehicle-name,vehicle-id,start-latitude,start-longitude,end-latitude,end-longitude,start-time,end-time,capacity,speed-multiplier,cost-per-km,cost-per-hour,waiting-cost-per-hour,fixed-cost,skills,number-of-vehicles,day
0,V4431,GBY-5910-2_3_3,53.55975148,-113.414852,53.55975148,-113.414852,414.0,422.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,17.0
0,V4431,GBY-5910-2_3_4,53.55975148,-113.414852,53.55975148,-113.414852,438.0,446.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,18.0
0,V4431,GBY-5910-2_3_5,53.55975148,-113.414852,53.55975148,-113.414852,462.0,470.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,19.0
0,V4431,GBY-5910-2_3_6,53.55975148,-113.414852,53.55975148,-113.414852,486.0,494.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,20.0
0,V4431,GBY-5910-2_3_0,53.55975148,-113.414852,53.55975148,-113.414852,342.0,350.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,14.0
0,X4248,RBV-5910-1_3_3,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,414.0,422.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,17.0
0,X4248,RBV-5910-1_3_4,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,438.0,446.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,18.0
0,X4248,RBV-5910-1_3_5,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,462.0,470.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,19.0
0,X4248,RBV-5910-1_3_6,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,486.0,494.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,20.0
0,T4118,RBV-5910-2_3_0,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,342.0,350.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,14.0
0,T4118,RBV-5910-2_3_1,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,366.0,374.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,15.0
0,T4118,RBV-5910-2_3_2,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,390.0,398.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,16.0
0,T4118,RBV-5910-2_3_3,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,414.0,422.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,17.0
0,R4013,RBV-5910-3_3_3,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,414.0,422.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,17.0
0,R4013,RBV-5910-3_3_4,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,438.0,446.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,18.0
0,R4013,RBV-5910-3_3_5,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,462.0,470.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,19.0
0,R4013,RBV-5910-3_3_6,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,486.0,494.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,20.0
0,P4079,RBV-5910-4_3_0,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,342.0,350.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,14.0
0,P4079,RBV-5910-4_3_1,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,366.0,374.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,15.0
0,P4079,RBV-5910-4_3_2,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,390.0,398.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,16.0
0,P4079,RBV-5910-4_3_3,53.48534225,-113.55742250000002,53.48534225,-113.55742250000002,414.0,422.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,17.0
0,T4086,OKY-5910-1_3_4,53.52408381,-113.50295770000001,53.52408381,-113.50295770000001,438.0,446.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,18.0
0,T4086,OKY-5910-1_3_5,53.52408381,-113.50295770000001,53.52408381,-113.50295770000001,462.0,470.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,19.0
0,T4086,OKY-5910-1_3_6,53.52408381,-113.50295770000001,53.52408381,-113.50295770000001,486.0,494.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,20.0
0,T4086,OKY-5910-1_3_0,53.52408381,-113.50295770000001,53.52408381,-113.50295770000001,342.0,350.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,14.0
0,V4432,ASY-1590-1_3_3,53.42626956,-113.57132730000001,53.42626956,-113.57132730000001,414.0,422.75,10000.0,1.0,0.001,1.0,0.5,100.0,roadway,1.0,17.0
0,V4432,ASY-1590-1_3_4,53.42626956,-113.57132730000001,53.42626956,-113.57132730000001,438.0,446.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,18.0
0,V4432,ASY-1590-1_3_5,53.42626956,-113.57132730000001,53.42626956,-113.57132730000001,462.0,470.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,19.0
0,V4432,ASY-1590-1_3_6,53.42626956,-113.57132730000001,53.42626956,-113.57132730000001,486.0,494.75,10000.0,1.0,0.001,1.0,0.5,100.0,neighbourhood,1.0,20.0
