vehicle-Id,activity,job-Id,arrTime,endTime
OKY-72-1_1_4,start,,undef,0.0
OKY-72-1_1_4,delivery,1108_0_B1,102.14741666666667,102.17144298343467
OKY-72-1_1_4,delivery,1638_0_B1,102.32053465010134,102.42100833333333
OKY-72-1_1_4,delivery,1109_0_B1,102.46966666666667,102.69027192975467
OKY-72-1_1_4,delivery,2563_1_0_A2,102.83460526308801,106.327157895298
OKY-72-1_1_4,delivery,2563_0_0_A2,106.327157895298,109.819710527508
OKY-72-1_1_4,delivery,1710_0_B1,109.84461886084132,110.32077675613732
OKY-72-1_1_4,end,,110.32077675613732,undef
OKY-72-1_1_5,start,,undef,0
OKY-72-1_1_5,delivery,2698_0_A2,126.23315,127.08717631543999
OKY-72-1_1_5,delivery,2812_0_A2,127.11562631544,128.34533684094998
OKY-72-1_1_5,delivery,1791_0_A2,128.4015701742833,128.71609649038732
OKY-72-1_1_5,delivery,1634_0_B1,128.7838464903873,128.8275307017873
OKY-72-1_1_5,delivery,1367_0_B1,128.88895570178732,129.00253464943532
OKY-72-1_1_5,delivery,1639_0_B1,129.02591798276865,129.40160219284064
OKY-72-1_1_5,delivery,807_0_B1,129.41838552617398,129.45114868322997
OKY-72-1_1_5,delivery,1861_0_B1,129.51138201656332,129.75819780649132
OKY-72-1_1_5,delivery,3479_0_A2,129.97939780649133,131.94518727965132
OKY-72-1_1_5,delivery,691_0_B1,131.97994561298466,132.65705087673666
OKY-72-1_1_5,delivery,2814_0_A2,132.82603421007,134.47292894698
OKY-72-1_1_5,end,,134.47292894698,undef
OKY-72-1_1_6,start,,undef,0
OKY-72-1_1_6,delivery,3070_0_A2,150.12994166666667,150.85728377203466
OKY-72-1_1_6,delivery,1513_0_B1,150.97208377203467,151.02013640357868
OKY-72-1_1_6,delivery,3081_0_B1,151.11818640357868,154.97550219350867
OKY-72-1_1_6,delivery,883.0_0_B1,155.46045219350867,158.08150482571867
OKY-72-1_1_6,end,,158.08150482571867,undef
OKY-72-1_1_0,start,,undef,0
OKY-72-1_1_0,delivery,1507_0_B1,6.198158333333334,7.355789912523334
OKY-72-1_1_0,delivery,1586_0_B1,7.5139482458566675,7.579474561960668
OKY-72-1_1_0,delivery,1491_0_B1,7.616974561960667,8.029790351224667
OKY-72-1_1_0,delivery,1629_0_B1,8.088940351224668,8.139177192840668
OKY-72-1_1_0,delivery,1630_0_B1,8.174552192840668,8.266289035784668
OKY-72-1_1_0,delivery,690_0_B1,8.295197369118002,8.858723685222001
OKY-72-1_1_0,delivery,2134_0_B1,9.375873685222,9.386794737574
OKY-72-1_1_0,delivery,1893_3_0_A1,9.931094737574,14.200134210734
OKY-72-1_1_0,end,,14.200134210734,undef
OKY-72-2_1_4,start,,undef,0
OKY-72-2_1_4,delivery,4055_0_B1,102.06620833333334,102.21036622796534
OKY-72-2_1_4,delivery,2266_0_0_A2,102.30746622796534,106.81786096487534
OKY-72-2_1_4,delivery,2604_0_B1,106.93224429820867,107.15940219350468
OKY-72-2_1_4,delivery,2157_1_0_A2,107.28056886017134,110.55688464943134
OKY-72-2_1_4,end,,110.55688464943134,undef
OKY-72-2_1_5,start,,undef,0
OKY-72-2_1_5,delivery,1633_0_B1,126.13090833333334,126.20298728164533
OKY-72-2_1_5,delivery,1506_0_A2,126.29066228164534,127.20147807090935
OKY-72-2_1_5,delivery,721_0_B1,127.28396973757602,127.38007500066402
OKY-72-2_1_5,delivery,684_0_A2,127.42951666733069,127.58677982438668
OKY-72-2_1_5,delivery,2988_0_A2,127.65966315772002,128.71682105169
OKY-72-2_1_5,delivery,685_0_B1,128.73712938502334,128.82231359575934
OKY-72-2_1_5,delivery,1373_0_B1,128.90228859575933,128.96126227965533
OKY-72-2_1_5,delivery,1514_0_A2,128.98944561298867,130.19076140158867
OKY-72-2_1_5,delivery,1898_0_B1,130.23237806825534,132.07148333134535
OKY-72-2_1_5,delivery,2859_0_A2,132.104849998012,132.46087631345202
OKY-72-2_1_5,delivery,1225_0_B1,132.49822631345202,132.66204210271601
OKY-72-2_1_5,delivery,1517_0_B1,132.68974210271602,132.76618947117203
OKY-72-2_1_5,delivery,3660_0_A2,132.89432280450535,132.94237543604936
OKY-72-2_1_5,delivery,1589.0_0_B1,133.02869210271604,133.21216578661205
OKY-72-2_1_5,delivery,2373.0_0_A2,133.23614078661205,133.89795657587607
OKY-72-2_1_5,delivery,826.0_0_A2,133.98405657587605,134.53229341749204
OKY-72-2_1_5,end,,134.53229341749204,undef
OKY-72-2_1_6,start,,undef,0
OKY-72-2_1_6,delivery,1021_0_A2,150.23509166666668,151.61769692908666
OKY-72-2_1_6,delivery,1151_0_A2,151.70463859575332,153.71629649038331
OKY-72-2_1_6,delivery,2460_0_A2,153.85545482371666,154.18308640224467
OKY-72-2_1_6,delivery,2434_0_A1,154.21701140224468,157.50861666599468
OKY-72-2_1_6,delivery,2813.0_0_B1,157.642499999328,157.99197368256
OKY-72-2_1_6,end,,157.99197368256,undef
OKY-72-2_1_0,start,,undef,0
OKY-72-2_1_0,delivery,2157_0_0_A2,6.151166666666667,9.427482455926667
OKY-72-2_1_0,delivery,1893_1_0_A1,9.904999122593333,14.174038595753334
OKY-72-2_1_0,end,,14.174038595753334,undef
OKY-72-3_1_4,start,,undef,0
OKY-72-3_1_4,delivery,2430_0_B1,102.007325,102.544640789264
OKY-72-3_1_4,delivery,1186_0_B1,102.55075745593066,103.04220482372267
OKY-72-3_1_4,delivery,2053.0_0_B1,103.06890482372268,103.28732587673868
OKY-72-3_1_4,delivery,476.0_0_B1,103.32676754340534,103.57795175347734
OKY-72-3_1_4,delivery,2266_1_0_A2,103.664543420144,108.174938157054
OKY-72-3_1_4,delivery,1769_0_B1,108.22202982372066,108.68071403445666
OKY-72-3_1_4,delivery,1228.0_0_B1,108.72715570112332,109.37149780582732
OKY-72-3_1_4,delivery,926.0_0_B1,109.38850613916065,109.85592719217665
OKY-72-3_1_4,end,,109.85592719217665,undef
OKY-72-3_1_5,start,,undef,0
OKY-72-3_1_5,delivery,1590_0_A2,126.14515,127.87722894765
OKY-72-3_1_5,delivery,1492_0_A2,128.04072061431665,128.24822061498065
OKY-72-3_1_5,delivery,3267_0_A2,128.40522894831398,129.35317631676998
OKY-72-3_1_5,delivery,466_0_A2,129.40806798343664,132.42883114049664
OKY-72-3_1_5,delivery,2475_0_A2,132.51560614049663,133.16431666733664
OKY-72-3_1_5,delivery,3343_0_A2,133.22709166733662,134.46335482505663
OKY-72-3_1_5,end,,134.46335482505663,undef
OKY-72-3_1_6,start,,undef,0
OKY-72-3_1_6,delivery,1366_0_A2,150.24795833333334,151.05393201722936
OKY-72-3_1_6,delivery,3344_0_A2,151.130023683896,153.790392105366
OKY-72-3_1_6,delivery,1635_0_B1,153.837417105366,153.878917104702
OKY-72-3_1_6,delivery,1294_0_A2,153.95213377136866,154.18147587673667
OKY-72-3_1_6,delivery,1371_0_B1,154.38700921007,154.721193420806
OKY-72-3_1_6,delivery,1372_0_B1,154.73645175413932,154.75829385884333
OKY-72-3_1_6,delivery,2249_0_A2,154.81151052551,157.66408947315998
OKY-72-3_1_6,delivery,2412.0_0_A2,157.94501447315997,158.13504078926397
OKY-72-3_1_6,delivery,2411.0_0_B1,158.1652241225973,158.6413820178933
OKY-72-3_1_6,end,,158.6413820178933,undef
OKY-72-3_1_0,start,,undef,0
OKY-72-3_1_0,delivery,1748_0_B1,6.213158333333333,6.466526753477333
OKY-72-3_1_0,delivery,1518_0_B1,6.499010086810666,6.748010086810666
OKY-72-3_1_0,delivery,2073.0_0_B1,6.842951753477332,7.447978068917332
OKY-72-3_1_0,delivery,1369_0_B1,7.549186402250665,7.996949560634666
OKY-72-3_1_0,delivery,1287_0_B1,8.140466227301332,8.238755700461331
OKY-72-3_1_0,delivery,2928_0_B1,8.34993070046133,8.87850964744533
OKY-72-3_1_0,delivery,752_0_B1,8.913584647445331,9.15384780516533
OKY-72-3_1_0,delivery,718_0_B1,9.219297805165331,9.35471885751733
OKY-72-3_1_0,delivery,719_0_B1,9.401102190850663,9.475365349234663
OKY-72-3_1_0,delivery,1893_0_0_A1,9.910948682567996,14.179988155727997
OKY-72-3_1_0,end,,14.179988155727997,undef
OKY-72-4_1_4,start,,undef,0
OKY-72-4_1_4,delivery,4054_0_B1,102.07634166666666,102.56123640424266
OKY-72-4_1_4,delivery,2762.0_0_B1,102.627919737576,104.949735526176
OKY-72-4_1_4,delivery,2266_2_0_A2,105.034685526176,109.545080263086
OKY-72-4_1_4,end,,109.545080263086,undef
OKY-72-4_1_5,start,,undef,0
OKY-72-4_1_5,delivery,2425.0_0_A2,126.055425,126.717240789264
OKY-72-4_1_5,delivery,1508.0_0_B1,126.73574912259733,127.17259122862933
OKY-72-4_1_5,delivery,2390.0_0_A1,127.41892456196267,130.03997719417268
OKY-72-4_1_5,delivery,2260_0_A2,130.25725219417268,134.11019956196267
OKY-72-4_1_5,end,,134.11019956196267,undef
OKY-72-4_1_6,start,,undef,0
OKY-72-4_1_6,delivery,2854_0_A2,150.12160833333334,151.25958201789334
OKY-72-4_1_6,delivery,1442_0_A2,151.28991535122668,152.24659956196268
OKY-72-4_1_6,delivery,1505_0_B1,152.334207895296,153.006944736912
OKY-72-4_1_6,delivery,9964_0_B1,153.211444736912,153.34249736912
OKY-72-4_1_6,delivery,2481_0_A2,153.38513070245332,154.4553938608333
OKY-72-4_1_6,delivery,3568_0_A2,154.66461886083331,158.3777767561333
OKY-72-4_1_6,end,,158.3777767561333,undef
OKY-72-4_1_0,start,,undef,0
OKY-72-4_1_0,delivery,9354_0_B1,6.2346916666666665,7.084349561962666
OKY-72-4_1_0,delivery,1636_0_B1,7.406149561962666,7.7206758780666656
OKY-72-4_1_0,delivery,1637_0_B1,7.775800878066666,8.275985088138667
OKY-72-4_1_0,delivery,1516_0_B1,8.461343421472,9.17994868456
OKY-72-4_1_0,delivery,2183_0_B1,9.217923684559999,9.768344736247998
OKY-72-4_1_0,delivery,1515_0_B1,9.795144736247998,10.225434210071999
OKY-72-4_1_0,delivery,1610_0_B1,10.266584210071999,10.644452630216
OKY-72-4_1_0,delivery,1293_0_B1,10.995894296882666,11.214315349898666
OKY-72-4_1_0,delivery,9965_0_B1,11.315540349898665,12.811724559968665
OKY-72-4_1_0,delivery,1619_0_B1,12.871482893301998,13.371667103373998
