vehicle-Id,activity,job-Id,arrTime,endTime
RBV-5910-1_1_3,start,,undef,0.0
RBV-5910-1_1_3,delivery,4755_0_B1,78.62430833333333,78.98565833333333
RBV-5910-1_1_3,end,,78.98565833333333,undef
RBV-5910-1_1_4,start,,undef,0
RBV-5910-1_1_4,delivery,2537_0_B1,102.22950833333333,102.58095833333333
RBV-5910-1_1_4,delivery,2082_0_A2,103.06885,103.8031
RBV-5910-1_1_4,delivery,992409.0_0_PREMIER,104.317325,104.46912499999999
RBV-5910-1_1_4,delivery,991938_0_PREMIER,104.99224999999998,105.29144999999998
RBV-5910-1_1_4,delivery,971938_0_PREMIER,105.29144999999998,105.45149999999998
RBV-5910-1_1_4,delivery,2251_0_B1,106.20513333333332,106.96275833333333
RBV-5910-1_1_4,delivery,2363_0_B1,107.07229166666666,107.14929166666666
RBV-5910-1_1_4,delivery,2009_0_B1,107.53604166666666,107.64136666666666
RBV-5910-1_1_4,delivery,1240_0_A2,107.86480833333333,107.90963333333333
RBV-5910-1_1_4,delivery,2406_0_A2,107.9215,108.1965
RBV-5910-1_1_4,delivery,312_0_A2,108.24211666666666,108.25449166666667
RBV-5910-1_1_4,delivery,2608_0_A2,108.268725,108.50907500000001
RBV-5910-1_1_4,delivery,2366_0_A2,108.62294166666668,108.65319166666667
RBV-5910-1_1_4,delivery,1394_0_A2,108.67356666666667,108.69639166666667
RBV-5910-1_1_4,end,,108.69639166666667,undef
RBV-5910-1_1_5,start,,undef,0
RBV-5910-1_1_5,delivery,2472_0_A2,126.32665833333333,127.42709833333333
RBV-5910-1_1_5,delivery,3545_0_A2,127.808415,129.07341499999998
RBV-5910-1_1_5,delivery,3378_0_B1,129.493765,129.91259
RBV-5910-1_1_5,delivery,1003_0_B1,130.17037333333332,130.3320733333333
RBV-5910-1_1_5,delivery,487_0_B1,130.359065,130.541115
RBV-5910-1_1_5,delivery,2084_0_B1,130.54552333333334,130.62802333333335
RBV-5910-1_1_5,delivery,2347_0_B1,131.00772333333336,131.07949833333336
RBV-5910-1_1_5,delivery,3770_0_B1,131.10626500000004,132.05666500000004
RBV-5910-1_1_5,delivery,3560_0_A2,132.51189000000005,133.79889000000006
RBV-5910-1_1_5,end,,133.79889000000006,undef
RBV-5910-1_1_6,start,,undef,0
RBV-5910-1_1_6,delivery,1886_0_A2,150.42414166666666,150.95167416666666
RBV-5910-1_1_6,delivery,2259_0_A2,151.20769916666666,151.89189916666666
RBV-5910-1_1_6,delivery,2088_0_A2,152.1867325,152.640015
RBV-5910-1_1_6,end,,152.640015,undef
RBV-5910-2_1_0,start,,undef,0
RBV-5910-2_1_0,delivery,2724_0_B1,6.470983333333334,7.579233333333334
RBV-5910-2_1_0,delivery,1893_0_0_A1,8.141416666666666,11.235166666666666
RBV-5910-2_1_0,delivery,3003_0_B1,11.972325,12.29325
