id,GBY,RBV,OKY,ASY,DON,MWD
813,22779.4,8325.1,13943.1,6951.3,15515.0,11334.6
814,16640.9,2702.7,6736.2,10445.8,8719.9,9559.9
821,16365.7,2601.8,7529.4,10696.4,9880.8,10717.2
822,21471.8,8672.2,11748.1,6857.9,13550.8,9319.9
823,21386.1,8586.5,11662.5,6772.2,13465.1,9234.3
861,20797.1,7997.4,11073.4,6905.5,12876.0,8645.2
882,24144.4,9690.1,15308.1,8287.1,16880.1,12699.6
886,21443.4,9605.2,12681.2,4409.1,14483.9,8797.0
897,16755.3,3096.1,6850.6,9451.2,8834.3,8565.3
898,16273.9,3500.4,6369.2,9569.4,8352.9,8683.4
909,22921.4,8467.1,14085.1,7093.3,15657.1,11476.6
929,22719.0,9919.3,12995.3,5833.9,14798.0,10567.1
930,26929.4,12475.1,18093.1,11101.3,19665.1,15484.6
931,21817.3,9017.7,12093.6,7203.4,13896.3,9665.4
934,23315.6,8861.3,14479.3,3581.6,16051.2,11870.8
935,24136.4,9682.1,15300.1,5998.6,16872.0,12691.6
938,24318.5,9864.2,15482.2,8490.4,17054.1,12873.7
948,29071.7,14617.3,20235.3,5261.7,21807.3,17680.5
950,22489.1,8034.7,13652.8,6661.0,15224.7,11044.3
952,17553.8,2953.9,7649.1,9690.1,9632.7,8829.4
970,21704.2,8904.6,11980.6,7090.3,13783.2,9552.3
974,24025.9,9571.5,15189.6,8168.5,16761.5,12581.1
982,22376.3,7922.0,13540.0,6548.2,15112.0,10931.5
984,25052.1,10597.7,16215.8,9224.0,17787.7,13607.2
997,19193.4,6393.8,9469.8,6718.2,11272.4,6689.0
1003,24090.4,9636.1,15254.1,6134.0,16826.0,12645.6
1008,19674.0,6874.4,9950.4,5880.6,11753.0,7522.1
1016,15367.7,4318.2,5456.3,10474.4,7446.7,8297.8
1022,10417.7,7604.1,1665.2,15962.2,4578.4,14108.1
1031,19390.0,4935.7,10553.7,9807.2,12709.7,9905.2
1042,23039.2,10239.5,13315.5,2718.5,15118.2,10203.1
1072,15581.9,3017.6,5670.5,11591.7,7660.9,10508.1
1073,21268.2,6813.9,12431.9,5959.6,14003.9,9823.4
1095,13936.8,6252.7,5458.2,13323.7,6015.8,8862.9
1096,13916.4,6232.3,5437.8,13303.2,5995.3,8842.5
1099,21677.9,7223.6,12841.6,5849.8,14413.5,10233.1
1100,21165.9,6711.6,12329.6,6247.7,13901.5,9721.1
1101,15696.5,2310.3,6860.2,11438.5,9211.6,11459.3
1107,11290.8,6095.6,2857.5,14453.6,4798.2,13347.3
1108,9744.7,7680.2,992.2,15184.1,3904.7,13434.4
1109,11379.6,7060.0,2627.1,15418.0,5545.8,14311.7
1114,16550.7,2096.4,7714.4,10148.5,10065.9,10169.3
1115,17774.5,5131.0,8050.9,8112.4,9853.5,6622.6
1120,20853.9,6399.5,12017.6,5789.1,13589.5,9409.0
1149,16390.8,4952.6,6479.4,10052.4,8469.8,7474.6
1154,17376.5,8135.0,10252.4,9593.8,9889.9,4776.2
1155,17775.2,6593.8,7974.9,8725.5,9854.2,6025.4
1156,18513.7,4059.3,9677.4,8277.0,10982.8,7943.3
1157,19180.6,4726.3,10344.3,9597.8,12500.3,9695.8
1168,12106.6,6017.8,3270.3,14375.9,5211.0,13269.5
1169,12475.0,6386.2,3638.6,14744.2,5579.4,13637.9
1179,23798.0,9343.7,14961.7,7940.7,16533.7,12353.2
1182,21291.5,9757.2,12833.2,4604.5,14635.8,8645.1
1183,18170.6,3716.2,9334.3,8587.7,11490.2,8685.7
1186,9145.8,8387.2,532.3,16124.1,3077.3,12607.0
1189,17851.9,5208.3,8128.2,7513.4,9930.8,6765.6
1211,26775.4,12321.1,17939.1,10947.3,19511.0,15330.6
1220,16050.4,4159.0,6139.0,10315.2,8129.4,8533.2
1221,15597.6,4328.5,5686.1,10484.7,7676.5,8527.6
1223,15543.9,3788.2,5632.5,11553.6,7622.9,10470.0
1224,15452.6,3696.9,5541.2,11462.3,7531.6,10378.8
1225,12531.2,6041.0,2907.1,13137.6,4585.4,10017.3
1237,25097.4,10643.1,16261.1,9269.3,17833.0,13652.6
1238,24696.9,10242.5,15860.6,8868.8,17432.5,13252.0
1239,20434.6,7634.9,10710.9,6543.1,12513.6,8282.7
1243,21065.1,8265.4,11341.4,6783.7,13144.1,8913.2
1244,21249.8,8450.1,11526.1,6635.9,13328.8,9097.9
1245,25043.5,10589.1,16207.1,9215.4,17779.1,13598.6
1248,25112.7,10658.4,16276.4,9284.6,17848.4,13667.9
1249,16405.9,4967.7,6494.5,10067.5,8484.9,7489.7
1255,16875.3,5875.0,7075.0,9890.4,8954.2,7236.3
1257,22495.3,9695.6,12771.6,2759.6,14574.3,9659.2
1262,18012.8,3634.6,9252.6,9234.6,10091.7,8373.8
1263,24902.5,10448.2,16066.2,9074.4,17638.1,13457.7
1279,18848.5,4394.2,10012.2,8582.1,12168.1,8680.1
1287,14181.5,4575.3,4375.0,11671.9,6235.7,10565.6
1288,16654.1,3245.9,6749.4,9949.6,8733.1,9063.6
1289,19054.3,5016.7,9330.6,7650.6,11133.3,6952.8
1293,12023.0,6161.3,3186.7,14519.4,5127.4,13413.1
1295,23292.9,8838.6,14456.6,7464.8,16028.5,11848.1
1296,23280.2,8825.9,14443.9,7452.1,16015.8,11835.4
1297,23171.4,8717.1,14335.1,7343.3,15907.1,11726.6
1309,23373.4,10573.8,13649.8,3530.2,15452.4,10537.4
1329,22558.3,9758.6,12834.6,5673.2,14637.3,10406.4
1338,26672.5,12218.2,17836.2,10844.4,19408.1,15227.7
1339,22232.5,7778.1,13396.2,6404.4,14968.1,10787.7
1343,21598.2,7143.9,12761.9,5740.8,14333.8,10153.4
1349,18675.9,5526.4,8952.3,8873.1,10754.9,8125.4
1350,22729.8,9930.2,13006.2,3219.1,14808.8,9893.8
1351,23578.8,10779.1,13855.1,3735.6,15657.7,10742.7
1352,21530.9,8731.3,11807.2,4590.9,13609.9,9379.0
1367,12784.3,6631.0,3948.0,14989.1,5888.8,13882.8
1369,12791.3,6170.8,3409.0,13267.3,4845.5,9663.3
1370,14305.2,4082.6,4393.8,11153.6,6384.2,9231.3
1371,13091.9,5499.8,3285.5,12570.8,5146.1,9776.7
1372,12939.5,5316.7,3133.0,12387.7,4993.7,9593.6
1373,13296.9,4876.8,3548.3,11973.4,5351.1,10783.0
1374,13778.9,3475.4,4942.5,12603.5,6883.3,12624.3
1375,13852.5,3757.9,5016.1,12886.0,6956.9,12906.9
1376,14005.7,3911.1,5169.4,13039.3,7110.1,13060.1
1377,14310.2,3974.6,5473.9,13102.8,7414.6,13123.6
1378,14182.6,3847.1,5346.3,12975.2,7287.0,12996.1
1386,20772.5,7972.8,11048.8,6985.6,12851.5,8620.6
1390,18092.6,4588.4,8369.0,8289.9,10171.6,7542.1
1391,17868.0,3962.6,8103.6,9089.8,9946.9,8229.0
1392,18201.7,3747.4,9365.4,9327.8,10600.9,8883.1
1393,18431.9,4526.6,8570.7,8491.6,10510.9,7743.8
1395,21349.3,9710.4,12786.4,4514.3,14589.0,8702.9
1399,23323.5,8869.1,14487.2,7466.1,16059.1,11878.7
1400,23198.1,8743.7,14361.8,7370.0,15933.7,11753.3
1404,20364.1,7564.5,10640.5,6472.6,12443.1,8212.2
1405,20934.5,8134.9,11210.9,7043.0,13013.5,8782.6
1416,23941.3,9487.0,15105.0,8113.2,16676.9,12496.5
1417,21402.9,8603.3,11679.3,6789.0,13481.9,9251.0
1421,23125.3,8671.0,14289.0,7297.2,15860.9,11680.5
1427,14691.3,4788.5,4779.8,10849.7,6770.3,8272.0
1428,14440.2,4260.2,4633.7,11356.8,6494.4,10250.5
1429,14949.0,3501.1,5037.6,10958.8,7028.0,9875.2
1430,15321.9,3128.1,5410.5,11331.6,7400.9,10248.0
1431,14893.9,3617.8,5087.4,11560.2,6948.0,10476.6
1432,14642.3,3732.7,4835.9,12062.8,6696.5,10979.2
1433,14797.7,3370.8,4991.2,11965.4,6851.8,10881.8
1434,15518.7,2727.6,6682.4,11855.8,9033.8,11876.6
1441,16806.3,2352.0,7970.0,10404.0,10321.4,10424.9
1459,21719.7,8920.1,11996.1,3435.6,13798.7,9567.8
1460,21438.8,6984.5,12602.5,6374.0,14174.4,9994.0
1467,13341.9,5657.8,4863.4,12728.8,5420.9,8268.1
1491,11225.6,6758.9,2473.2,15116.9,5044.6,14010.6
1494,18884.3,4430.0,10048.0,8618.0,12204.0,8716.0
1496,23393.8,8939.5,14557.5,7565.8,16129.5,11949.0
1499,21489.0,9865.4,12941.4,4802.1,14744.1,8842.6
1500,21568.8,9945.5,13021.5,4749.4,14824.1,8922.4
1505,11376.8,5927.9,2540.5,13203.0,4481.2,11661.6
1507,10875.9,6145.9,2039.6,14495.0,3980.3,12953.6
1513,11315.1,5752.1,2478.8,13880.4,4419.6,12339.0
1515,13855.1,4934.0,4007.9,12005.0,5934.1,8781.3
1516,13616.0,5185.5,3809.5,12256.5,5670.1,8915.3
1517,12427.0,6369.5,3300.4,13466.0,4481.1,9913.0
1518,11443.6,6749.0,2434.1,13845.5,3874.6,10292.5
1520,22391.6,7937.3,13555.3,6563.5,15127.2,10946.8
1529,18523.9,5374.3,8800.2,8721.1,10602.9,7973.3
1530,18844.1,4389.7,10007.8,8030.1,11148.0,7332.3
1540,18286.2,4380.9,8521.8,8495.7,10365.2,7747.9
1541,22009.0,9209.4,12285.3,7395.1,14088.0,9857.1
1542,21554.9,8755.2,11831.2,7663.4,13633.9,9403.0
1543,19993.0,7193.4,10269.3,6101.5,12072.0,7841.1
1546,17248.8,5614.4,8534.3,8595.7,9327.8,7119.7
1547,15797.3,4359.0,5885.8,9970.4,7876.2,7392.7
1549,25717.3,11263.0,16881.0,9889.3,18453.0,14272.5
1552,25442.2,10987.8,16605.9,9614.1,18177.8,13997.4
1553,24647.2,10192.9,15810.9,8819.1,17382.9,13202.4
1555,21851.4,7397.1,13015.1,4979.5,14587.1,10406.6
1557,27364.9,12910.6,18528.6,11536.8,20100.5,15920.1
1558,26771.8,12317.4,17935.5,10943.7,19507.4,15326.9
1569,18395.9,3941.6,9559.6,8159.3,11715.5,8257.3
1571,19638.0,4992.3,10610.3,8234.4,11717.0,7536.6
1573,20458.8,7659.1,10735.1,5844.9,12537.8,8306.9
1574,20974.1,8174.5,11250.5,6360.2,13053.1,8822.3
1575,24256.5,9802.2,15420.2,8428.5,16992.2,12811.7
1579,14278.9,4457.0,4367.5,11528.0,6357.9,9205.1
1580,15632.3,2246.1,6796.0,11374.3,9147.4,11395.1
1581,14390.3,4101.0,4583.8,11880.7,6444.5,10774.4
1582,15761.0,3598.6,5849.5,9754.8,7839.9,7757.5
1584,15233.8,4027.0,5322.4,10183.3,7312.8,8163.9
1585,15466.5,4102.6,5555.1,10258.8,7545.5,8291.3
1586,11805.2,6623.8,2968.9,14981.8,4909.6,13875.5
1601,23211.0,8756.6,14374.7,4704.6,15946.6,11766.2
1602,23496.0,9041.7,14659.7,4761.5,16231.7,12051.2
1610,13320.6,4935.6,3514.1,12006.6,5374.7,9212.5
1619,12330.4,6241.6,3494.1,14599.6,5434.8,13493.3
1629,11154.7,7359.4,2402.2,15717.5,5321.0,14611.2
1630,11443.3,7648.0,2690.8,16006.0,5609.5,14899.7
1633,10394.0,6761.7,1233.7,14287.4,3174.4,11737.4
1634,12047.2,6248.2,3210.9,14606.3,5151.6,13500.0
1635,11754.1,5684.3,2917.8,14042.3,4858.5,12936.0
1636,11165.6,6207.5,1923.9,13730.9,3864.6,11698.6
1637,10922.9,6551.7,1933.9,13935.9,3874.7,10784.8
1638,11113.7,6926.8,2361.2,15284.8,5279.9,14178.5
1639,12821.5,6732.7,3985.2,15090.7,5925.9,13984.4
1656,17059.7,4286.2,7155.0,9602.5,9138.7,7689.3
1663,17599.0,4955.5,7875.4,7796.3,9678.0,7048.5
1668,18753.7,4299.4,9917.4,8487.3,12073.3,8585.3
1675,17267.8,4494.3,7363.1,9810.6,9346.8,7986.7
1676,20769.3,7969.7,11045.7,6877.8,12848.3,8617.5
1677,25286.4,10832.1,16450.1,9458.3,18022.0,13841.6
1682,20875.1,8075.5,11151.5,6983.6,12954.1,8723.2
1690,16720.8,5720.5,6920.5,8830.0,8799.8,7081.9
1691,26923.2,12468.9,18086.9,11095.2,19658.9,15478.4
1692,26649.7,12195.4,17813.4,10821.7,19385.4,15204.9
1693,17147.0,3141.6,7242.3,9625.7,9226.0,8739.8
1695,23423.8,8969.5,14587.5,7595.8,16159.5,11979.0
1706,18617.1,4162.7,9780.8,8350.7,11936.7,8448.7
1707,18600.3,4146.0,9764.0,8334.0,11920.0,8432.0
1708,18901.4,4447.0,10065.1,8635.0,12221.0,8733.0
1710,10875.6,8274.7,2997.0,16632.7,5910.2,15439.8
1711,29466.8,15012.5,20630.5,5656.9,22202.5,18075.7
1716,23681.2,9226.9,14844.9,6294.8,16416.9,12236.4
1721,21939.6,10235.9,13311.9,5039.7,15114.5,9293.2
1723,21273.1,9012.2,12088.2,3948.8,13890.8,8626.7
1743,23923.8,9469.5,15087.5,8095.7,16659.4,12479.0
1748,11089.6,6895.9,2100.6,13992.4,4041.3,10683.2
1756,24034.2,9579.9,15197.9,8176.9,16769.9,12589.4
1757,24125.5,9671.1,15289.2,8297.4,16861.1,12680.6
1761,16754.7,4734.1,6843.2,10388.6,8833.6,7810.8
1762,16555.6,5538.4,6738.4,8809.1,8634.6,6916.7
1769,8574.3,9628.1,1776.9,17562.2,3079.3,12608.9
1770,22523.0,9723.3,12799.3,3408.4,14602.0,10893.0
1772,23355.1,8900.8,14518.8,3621.2,16090.8,11910.3
1788,27206.6,12752.3,18370.3,11378.6,19942.3,15761.8
1793,19627.7,6828.0,9904.0,5736.2,11706.7,7475.8
1794,15171.0,1784.8,6334.7,10913.0,8686.1,10933.8
1796,17510.2,6328.8,7709.9,8230.3,9589.2,5530.2
1798,22316.9,9517.3,12593.3,3367.6,14395.9,10440.9
1799,20123.0,7323.3,10399.3,5531.6,12201.9,7971.1
1804,24677.6,10223.2,15841.3,8849.5,17413.2,13232.8
1805,23601.6,9147.2,14765.3,7773.5,16337.2,12156.7
1816,25802.4,11348.1,16966.1,9974.4,18538.1,14357.6
1831,14498.1,4199.0,5661.8,13327.1,7602.5,13348.0
1846,16317.6,5317.3,6517.3,9332.7,8396.6,6678.7
1858,26589.7,12135.3,17753.4,10761.6,19325.3,15144.9
1861,12528.8,6440.0,3692.5,14798.0,5633.2,13691.7
1862,23662.1,9207.8,14825.8,7834.1,16397.8,12217.3
1864,24986.0,10531.6,16149.7,9157.9,17721.6,13541.2
1871,23429.1,8974.7,14592.8,7601.0,16164.7,11984.3
1873,21480.9,9857.6,12933.6,4661.5,14736.2,8834.5
1897,21290.2,11370.2,14744.1,6306.8,14381.6,8643.8
1898,12126.4,5425.9,3290.1,12522.5,5318.4,10750.3
1904,16793.8,3385.6,6889.1,10089.3,8872.8,9203.3
1909,22413.7,7959.3,13577.4,4425.8,15149.3,10968.9
1913,20788.4,7988.8,11064.7,6896.9,12867.4,8636.5
1916,17437.3,6255.9,7637.0,8586.0,9516.3,5885.9
1917,23514.8,9060.5,14678.5,7657.5,16250.4,12070.0
1918,27303.6,12849.3,18467.3,11475.5,20039.3,15858.8
1919,14116.8,4022.2,5280.4,13150.4,7221.2,13171.2
1939,22901.6,8447.2,14065.3,7073.5,15637.2,11456.8
1941,16678.1,5677.8,6877.8,9693.2,8757.1,7039.2
1951,21476.7,8677.0,11753.0,7585.2,13555.7,9324.8
1952,21407.3,8607.6,11683.6,7515.8,13486.3,9255.4
1956,18726.3,4272.0,9890.0,8460.0,12045.9,8558.0
1957,18595.5,4141.2,9759.2,8079.8,11915.2,8177.8
1958,23143.7,8689.3,14307.3,7315.6,15879.3,11698.8
1959,23053.6,8599.3,14217.3,7225.6,15789.3,11608.8
1960,25061.5,10607.2,16225.2,9233.4,17797.1,13616.7
1964,13620.0,5494.4,5141.4,12565.4,5698.9,8546.1
1969,17727.3,3273.0,8891.0,8853.4,11047.0,9329.1
1974,24996.7,10542.4,16160.4,9168.6,17732.3,13551.9
1978,17794.8,5151.2,8071.1,7422.1,9873.7,6674.3
1981,22154.3,10095.9,13171.9,4899.7,14974.5,9507.9
1985,16513.0,3739.5,6608.3,9895.7,8592.0,8033.7
1990,16121.8,7501.0,8563.2,11516.4,8200.7,6482.9
1995,23292.3,8838.0,14456.0,7434.9,16027.9,11847.5
1997,16840.0,5839.7,7039.7,8949.2,8919.0,7201.1
2001,17580.6,5271.6,8191.5,8114.0,9659.6,6419.2
2004,17048.2,5517.3,8437.2,8498.7,9127.2,7022.6
2007,22424.1,9624.5,12700.5,5539.0,14503.1,10272.3
2008,27684.8,13230.4,18848.5,11856.7,20420.4,16240.0
2009,26870.6,12416.3,18034.3,11042.5,19606.2,15425.8
2010,25080.9,10626.5,16244.6,9252.8,17816.5,13636.0
2011,21258.1,8458.5,11534.5,4318.1,13337.1,9106.2
2031,24096.6,9642.2,15260.3,6472.1,16832.2,12651.8
2032,21029.7,9406.1,12482.1,4342.7,14284.7,8383.3
2034,26554.3,12100.0,17718.0,10726.3,19290.0,15109.5
2035,24249.3,9795.0,15413.0,8421.2,16984.9,12804.5
2054,15728.6,3611.3,5817.2,11738.4,7807.6,10654.8
2055,10308.4,7494.9,1556.0,15852.9,4469.2,13998.8
2060,22179.8,7725.5,13343.5,4347.7,14915.4,10735.0
2061,21712.8,7258.5,12876.5,5884.8,14448.5,10268.0
2074,15161.8,5854.6,6325.5,14982.8,8266.2,15003.6
2077,20898.4,8098.7,11174.7,6832.7,12977.4,8746.5
2084,23949.0,9494.7,15112.7,6220.5,16684.6,12504.2
2087,16827.3,5827.0,7027.0,9842.4,8906.3,7188.4
2095,21761.8,7307.5,12925.5,4939.2,14497.4,10317.0
2097,18893.9,5844.9,9170.2,6391.1,10972.9,6742.0
2106,19065.0,7675.1,9264.8,9133.9,11144.0,6416.3
2130,22686.1,8231.8,13849.8,4698.3,15421.7,11241.3
2134,11971.0,13674.2,7747.3,22186.2,10906.8,18992.4
2147,19454.8,5526.4,9731.1,6952.0,11533.8,7406.5
2152,21279.4,8479.8,11555.8,4394.3,13358.4,9127.6
2161,22747.7,8293.4,13911.4,6919.6,15483.3,11302.9
2163,21025.8,9325.3,12401.3,4262.0,14203.9,8379.4
2168,23702.1,9247.8,14865.8,7844.7,16437.7,12257.3
2170,24214.2,11414.6,14490.6,3798.8,16293.2,11378.2
2179,9026.7,8403.0,548.1,15859.6,3493.7,13023.4
2183,13809.3,5005.6,4268.1,12076.6,5888.2,8735.4
2184,18936.3,4898.7,9212.6,7532.6,11015.3,6834.8
2189,14516.3,4910.1,4709.9,12006.7,6570.5,10900.4
2195,24690.1,10235.8,15853.8,8862.0,17425.7,13245.3
2204,24434.2,9979.9,15597.9,8606.1,17169.8,12989.4
2206,22159.9,9360.3,12436.3,5274.8,14238.9,10008.0
2207,22509.3,9709.6,12785.6,5624.2,14588.3,10357.4
2208,22367.7,9568.0,12644.0,5482.6,14446.7,10215.8
2209,22229.8,9430.1,12506.1,5344.6,14308.7,10077.9
2210,22135.9,9336.2,12412.2,5250.8,14214.9,9984.0
2237,23904.9,9450.6,15068.6,8076.9,16640.6,12460.1
2239,24352.8,9898.4,15516.5,8524.7,17088.4,12908.0
2245,22395.6,9595.9,12671.9,7781.7,14474.6,10243.7
2247,21283.6,8483.9,11559.9,6669.7,13362.5,9131.7
2251,23732.1,9277.8,14895.8,7874.7,16467.7,12287.3
2256,23862.5,9408.1,15026.2,8034.4,16598.1,12417.7
2257,20533.5,9851.9,12927.9,4788.6,13624.9,7887.1
2263,21924.2,9124.5,12200.5,5039.0,14003.1,9772.3
2265,25301.8,10847.5,16465.5,9473.7,18037.4,13857.0
2277,20948.2,9324.6,12400.6,4261.3,14203.2,8301.8
2297,24449.5,9995.1,15613.2,8621.4,17185.1,13004.7
2298,24416.1,9961.7,15579.8,8588.0,17151.7,12971.3
2308,24838.6,10384.2,16002.3,9010.5,17574.2,13393.8
2309,24006.9,9552.6,15170.6,6278.5,16742.5,12562.1
2310,18041.5,4136.1,8277.1,8339.1,10120.4,7591.3
2312,22835.3,8380.9,13998.9,5719.6,15570.9,11390.4
2314,26115.4,11661.1,17279.1,10287.3,18851.1,14670.6
2317,24431.2,9976.8,15594.9,8637.2,17166.8,12986.4
2324,22375.8,7921.5,13539.5,6547.7,15111.4,10931.0
2325,25322.1,10867.8,16485.8,9494.0,18057.8,13877.3
2326,25835.0,11380.7,16998.7,10006.9,18570.6,14390.2
2328,21990.5,7536.2,13154.2,5510.3,14726.1,10545.7
2340,22563.0,8108.7,13726.7,6734.9,15298.6,11118.2
2342,25160.9,10706.6,16324.6,9332.8,17896.5,13716.1
2343,25340.5,10886.2,16504.2,9512.4,18076.2,13895.7
2345,22039.0,9239.4,12315.4,4866.7,14118.0,9887.1
2346,21116.8,9416.3,12492.3,4352.9,14294.9,8470.4
2347,22220.8,7766.5,13384.5,6392.7,14956.4,10776.0
2348,22293.7,7839.4,13457.4,6465.6,15029.3,10848.9
2349,21351.9,6897.6,12515.6,5523.9,14087.6,9907.1
2360,21501.8,8702.1,11778.1,6887.9,13580.8,9349.9
2361,14996.5,5689.3,6160.2,14817.5,8100.9,14838.3
2363,24108.5,9654.2,15272.2,8562.5,16844.1,12663.7
2364,23728.6,9274.3,14892.3,7871.2,16464.2,12283.8
2370,21889.9,9090.2,12166.2,7276.0,13968.8,9738.0
2371,21444.9,8645.2,11721.2,7553.4,13523.9,9293.0
2372,20739.6,7939.9,11015.9,6828.3,12818.6,8587.7
2387,19458.0,4812.2,10430.3,8054.3,11537.0,7356.5
2401,21908.4,9108.8,12184.8,3867.2,13987.4,9756.6
2402,21672.5,8872.9,11948.9,3918.0,13751.5,9520.7
2403,23168.4,8714.0,14332.1,7311.0,15904.0,11723.6
2407,24716.3,10262.0,15880.0,8888.2,17451.9,13271.5
2408,18223.3,5775.1,8499.7,7281.0,10302.3,6533.2
2414,24057.1,9602.8,15220.8,8199.8,16792.7,12612.3
2424,21177.0,8377.4,11453.4,7285.5,13256.0,9025.2
2427,24968.7,10514.4,16132.4,9140.6,17704.3,13523.9
2428,22557.6,8103.2,13721.2,6729.5,15293.2,11112.7
2429,22979.0,8524.6,14142.7,7150.9,15714.6,11534.2
2430,9072.4,8313.8,458.9,16050.8,3004.0,12533.6
2432,24484.7,10030.4,15648.4,8656.6,17220.3,13039.9
2433,24894.9,10440.6,16058.6,9066.8,17630.5,13450.1
2438,22892.6,8438.3,14056.3,5776.9,15628.3,11447.8
2457,25615.4,11161.1,16779.1,9787.4,18351.1,14170.6
2458,21498.7,8699.1,11775.1,4613.6,13577.7,9346.9
2476,22000.4,7546.1,13164.1,6143.1,14736.0,10555.6
2486,16591.7,5591.4,6791.4,9606.9,8670.7,6952.8
2487,16922.1,0.0,8085.8,11579.1,10437.2,11600.0
2494,16932.1,4911.5,7020.7,10566.0,9011.1,7988.3
2495,15579.4,3856.3,5668.0,10012.5,7658.4,8045.0
2501,24608.8,10154.5,15772.5,8780.7,17344.4,13164.0
2502,17073.1,2618.8,8236.8,10392.9,10588.2,10413.7
2504,22864.6,8410.3,14028.3,4876.8,15600.2,11419.8
2505,22367.6,7913.3,13531.3,4379.8,15103.2,10922.8
2509,21155.2,8355.6,11431.6,4270.1,13234.2,9003.3
2517,23737.6,10937.9,14013.9,3894.4,15816.6,10901.5
2518,22925.6,10125.9,13201.9,3414.9,15004.5,10089.5
2520,22073.3,9273.6,12349.6,3902.3,14152.2,9921.4
2521,22438.5,9638.9,12714.9,3489.2,14517.5,10562.5
2530,22436.6,9637.0,12713.0,3487.3,14515.6,10560.6
2531,22375.5,9575.9,12651.8,3426.2,14454.5,10499.4
2532,22229.7,9430.0,12506.0,5057.3,14308.7,10077.8
2534,22136.6,9336.9,12412.9,4964.2,14215.5,9984.7
2537,15860.9,2736.5,7024.6,11864.6,9376.0,11885.4
2559,15542.9,4646.2,5638.2,11394.8,7621.9,10469.1
2566,21811.1,9011.4,12087.4,4926.0,13890.1,9659.2
2567,25169.3,10715.0,16333.0,9341.3,17905.0,13724.5
2568,18845.1,4390.8,10008.8,7857.3,12164.7,7955.3
2569,19573.0,5591.5,9849.3,7136.8,11652.0,7471.5
2570,19354.1,6646.5,9630.5,6878.9,11433.1,6339.4
2571,22607.2,9807.6,12883.6,5722.1,14686.2,10455.3
2572,22347.7,9548.1,12624.1,5462.6,14426.7,10195.9
2579,25129.7,10675.4,16293.4,9301.6,17865.3,13684.9
2580,25345.1,10890.7,16508.8,9517.0,18080.7,13900.2
2582,24167.6,9713.3,15331.3,8339.5,16903.2,12722.8
2583,21609.6,7155.3,12773.3,6643.0,14345.3,10164.8
2584,21670.3,7215.9,12834.0,6703.7,14405.9,10225.5
2585,21804.6,7350.2,12968.3,5976.5,14540.2,10359.8
2586,21756.6,7302.3,12920.3,4884.6,14492.2,10311.8
2604,9663.9,11227.9,4292.8,18731.7,6336.3,15136.3
2607,26932.2,12477.9,18095.9,11104.1,19667.9,15487.4
2622,21790.4,8990.7,12066.7,4618.0,13869.3,9638.5
2631,19204.2,6404.6,9480.6,6729.0,11283.2,6699.8
2634,28357.2,13902.9,19520.9,4547.2,21092.8,16966.1
2635,28718.7,14264.4,19882.4,4908.7,21454.3,17327.5
2650,23701.7,9247.4,14865.4,6029.8,16437.4,12256.9
2663,23266.6,8812.3,14430.3,7409.3,16002.2,11821.8
2686,22339.9,9540.3,12616.2,7726.0,14418.9,10188.0
2714,19838.3,7038.6,10114.6,6044.9,11917.3,7686.4
2715,19893.6,7094.0,10170.0,6100.2,11972.6,7741.8
2717,9538.6,8354.6,378.3,15811.1,3445.3,12974.9
2718,16870.8,5870.5,7070.5,9357.2,8949.8,7231.9
2726,24485.8,10031.4,15649.5,8657.7,17221.4,13041.0
2733,19327.4,6527.8,9603.8,6852.2,11406.4,6342.7
2742,24464.5,10010.2,15628.2,8636.4,17200.1,13019.7
2745,23837.2,9382.8,15000.8,7979.8,16572.8,12392.3
2779,17781.0,3452.7,8016.6,9002.9,9860.0,8142.1
2783,23364.4,10564.7,13640.7,3085.4,15443.4,10528.4
2803,17655.4,3578.3,7891.0,8877.3,9734.4,8016.5
2806,23306.0,8851.7,14469.7,7448.7,16041.6,11861.2
2807,23939.3,9485.0,15103.0,8081.9,16674.9,12494.5
2820,21790.3,10086.6,13162.5,4890.4,14965.2,9143.9
2823,17845.5,3391.1,9009.2,8262.6,11165.1,8360.6
2824,16337.6,584.5,7501.3,10994.7,9852.8,11015.5
2825,24318.1,9863.8,15481.8,8490.0,17053.8,12873.3
2826,23217.2,8762.8,14380.9,5108.5,15952.8,11772.4
2827,21786.3,7332.0,12950.0,5958.2,14522.0,10341.5
2828,23614.3,9159.9,14778.0,5898.7,16349.9,12169.5
2835,21895.6,9096.0,12172.0,3453.8,13974.6,9059.6
2837,21412.5,6958.2,12576.2,5031.3,14148.1,9967.7
2847,25698.0,11243.6,16861.6,9869.9,18433.6,14253.1
2875,21422.9,6968.5,12586.6,6233.0,14158.5,9978.1
2916,23706.1,9251.8,14869.8,7848.7,16441.7,12261.3
2922,14365.0,4758.8,4558.5,11855.4,6419.2,10749.1
2928,12082.8,5363.1,3246.5,12459.7,5486.4,10918.3
2937,23965.0,9510.6,15128.7,8136.9,16700.6,12520.2
2938,24420.0,9965.7,15583.7,8592.0,17155.7,12975.2
2953,21546.4,7092.1,12710.1,6481.6,14282.0,10101.6
2957,28290.0,13835.7,19453.7,4480.0,21025.6,16898.9
2971,19130.7,4676.4,10294.4,7663.6,11866.3,7685.9
2972,18172.4,4668.1,8448.7,8369.6,10251.4,7621.8
2990,22011.8,9212.1,12288.1,7397.9,14090.8,9859.9
