pk_site_id,latitude,longitude,yard,distance
934,53.43901847,-113.5667779,3,3581.6
935,53.45019473,-113.5963006,3,5998.6
938,53.47677191,-113.56253159999999,3,8490.4
947,53.50190593,-113.4560504,4,3108.5
948,53.44028845,-113.63030619999999,3,5261.7
950,53.46343815,-113.56308659999999,3,6661
952,53.47065967,-113.5321777,1,2953.9
953,53.440090399999995,-113.44158859999999,5,2378.8
954,53.44215484,-113.4430531,5,2321.2
967,53.46817047,-113.4043338,5,4024
969,53.48040848,-113.43020790000001,5,4129.8
970,53.44154273,-113.53984209999999,3,7090.3
974,53.46250399,-113.590147,3,8168.5
975,53.48161951,-113.44761310000001,5,4155.1
976,53.45366325,-113.3962258,5,3590.4
979,53.45526058,-113.448311,5,1836.3
982,53.46164111,-113.56661799999999,3,6548.2
984,53.48343497,-113.57911100000001,3,9224
985,53.501875600000005,-113.4687706,4,3782.6
988,53.43205583,-113.4640388,5,5902.8
989,53.42308569,-113.46893429999999,5,6260.9
993,53.47394159,-113.41079270000002,5,6479.7
995,53.52440917,-113.4519433,4,2069
996,53.47794898,-113.42073059999998,5,4504.9
997,53.44762469,-113.51256409999998,1,6393.8
1001,53.48206292,-113.41329909999999,5,5093.5
1003,53.45033688,-113.5981467,3,6134
1008,53.44261089999999,-113.51625370000001,3,5880.6
1012,53.48325228,-113.5286612,1,3465.1
1014,53.51714175,-113.47521850000001,4,800.4
1016,53.48113812,-113.5074372,1,4318.2
1017,53.53593095,-113.4310656,0,3673.4
1021,53.50132503,-113.5031567,2,2483.9
1022,53.52588522,-113.5158166,2,1665.2
1023,53.52325774,-113.4799824,4,1573.1
1031,53.46971452,-113.5573051,1,4935.7
1035,53.45299725,-113.45810049999999,5,2872.7
1042,53.42625235,-113.5373578,3,2718.5
1048,53.42474558,-113.4309533,5,5388.7
1049,53.45908910000001,-113.52470670000001,1,4819.9
1050,53.42493252,-113.4311662,5,5402.3
1058,53.44094322,-113.45266840000001,5,3156.1
1068,53.47893527,-113.4134385,5,5357.1
1070,53.48682407,-113.4020903,5,6265.6
1072,53.48827938,-113.5304618,1,3017.6
1073,53.45786813,-113.56277299999999,3,5959.6
1075,53.53849365,-113.4265287,0,3083.6
1091,53.48405855,-113.4134176,5,5694.3
1092,53.47592234,-113.4407956,5,4063.6
1095,53.48006893,-113.49437490000001,2,5458.2
1096,53.48076577,-113.4940646,2,5437.8
1098,53.48545611,-113.4477429,5,4472.1
1099,53.45723076,-113.5654385,3,5849.8
1100,53.45607473,-113.56183899999999,3,6247.7
1101,53.48322226,-113.54842020000001,1,2310.3
1103,53.46609391,-113.4143055,5,3310.3
1104,53.46446839,-113.400625,5,4141.5
1107,53.51654634,-113.5226287,2,2857.5
1108,53.52454676,-113.512922,2,992.2
1109,53.52178477,-113.5371705,2,2627.1
1110,53.45038315,-113.45360690000001,5,2436.8
1111,53.49914286,-113.49836090000002,2,3407.7
1113,53.45538745,-113.467122,5,3227.1
1114,53.47870935,-113.539798,1,2096.4
1115,53.4606329,-113.5138247,1,5131
1118,53.42524929,-113.46066029999999,5,5469.7
1120,53.45526552,-113.5579847,3,5789.1
1123,53.42945449,-113.4605923,5,5424
1124,53.43205228,-113.46093090000001,5,5688.8
1125,53.43206463,-113.45542520000001,5,5713
1129,53.48053841,-113.4970369,2,5112.5
1132,53.46159102,-113.4018121,5,3359.5
1133,53.46938536,-113.4107342,5,3879.2
1135,53.46996222,-113.38484509999999,5,5714.9
1136,53.47089793,-113.38208770000001,5,5923.6
1137,53.47367477,-113.3802369,5,6938.4
1139,53.50890304,-113.4480183,4,2229.7
1140,53.510901000000004,-113.44287879999999,4,2295.5
1141,53.4635544,-113.46299760000001,5,3743.1
1149,53.471574200000006,-113.49566540000001,1,4952.6
1150,53.48048827,-113.54817240000001,1,2692.1
1151,53.50271269,-113.5182882,2,3214.2
1154,53.45172026,-113.4922443,5,4776.2
1155,53.45839608,-113.4952509,5,6025.4
1156,53.46111483,-113.5347027,1,4059.3
1157,53.46931683,-113.55410719999999,1,4726.3
1161,53.42087888,-113.467405,5,5951.3
1165,53.48525915,-113.57211140000001,3,9789.1
1167,53.48079517,-113.4552256,5,4701
1168,53.51263052,-113.5349077,2,3270.3
1169,53.50870261,-113.53440069999999,2,3638.6
1170,53.4430186,-113.4269189,5,2778.2
1174,53.50075934,-113.4611437,4,3109.2
1175,53.50386697,-113.4623646,4,3583.5
1176,53.51111583,-113.46078529999998,4,1120.4
1177,53.45756451,-113.4189917,5,2455.8
1179,53.46324246,-113.59289840000002,3,7940.7
1180,53.46108167,-113.45535220000001,5,2827.6
1181,53.46101619,-113.4516362,5,2701.2
1182,53.42110526,-113.50839440000001,3,4604.5
1183,53.462897999999996,-113.54407340000002,1,3716.2
1184,53.46414889,-113.45524329999999,5,3065
1186,53.52396898,-113.5027247,2,532.3
1187,53.502250399999994,-113.4615795,4,3159.5
1189,53.45758454,-113.51567649999998,1,5208.3
1193,53.49922599,-113.45255470000001,4,3973.2
1193,53.49922599,-113.45255470000001,4,3973.2
1201,53.44102796,-113.4436001,5,2367.7
1202,53.43910077,-113.4446028,5,2622.3
1204,53.4841667,-113.563694,3,11565.5
1211,53.49742958,-113.57420929999999,3,10947.3
