id,duration
3693,1.068421053
7229,0.5
4642,1.315789474
1113.0,3.0289473680000003
861,2.326315789
4486,0.1868421053
926.0,0.5631578947
1611.0,0.05
2587.0,0.6105263157999999
7209,0.02105263158
4588,0.03157894737
2524.0,0.08421052632
4630,4.6263157889999995
4471,1.568421053
1608.0,0.03157894737
188,0.1026315789
3371,1.3789473680000002
1505,0.8105263158
9072,0.24473684210000002
2527.0,1.163157895
4527,0.05
2387,1.263157895
4623,1.210526316
4696,0.05
2745,2.571052632
4557,0.8315789473999999
2825,0.04473684211
4547,0.1473684211
9425,1.231578947
1716,0.08684210526000001
6888,0.1315789474
4531,0.7394736842
3081,4.647368421
693.0,0.1815789474
414,0.1447368421
2970,5.020050607
2738.0,1.9210526319999999
6390,0.06578947368
3725,4.1315789469999995
1091.0,0.2263157895
2162.0,0.8684210526
1756,0.6342105263000001
3008,0.03947368421
5646,0.07368421052999999
781.0,0.03421052632
10060,0.052631578949999994
2357.0,0.05
1557,0.28684210530000004
6246,0.04210526316
4048,2.281578947
1429,0.2921052632
3503,3.236842105
1135.0,2.2
2157,3.947368421
8504,0.01578947368
166.0,0.03421052632
1073,0.047368421050000005
4311,0.1394736842
1376,1.05
1916,0.047368421050000005
3951,0.7157894737
3115,2.1
1628.0,0.07105263158
4644,0.9763157895
1743,0.028947368419999998
820.0,0.1473684211
3434,5.039473684
8144,0.2763157895
1427,0.1078947368
2473,1.739473684
1584,0.11315789470000001
1944.0,1.618421053
1499,0.023684210530000003
1787.0,0.4026315789
3202,0.04210526316
3070,0.8763157895
4013,3.2473684210000004
2806,0.03421052632
4278,0.8868421053
3647,1.397368421
7409,0.4815789474
4451,1.031578947
4384,0.7815789474
1862,0.9210526316
309.0,0.7631578947
2634,1.089473684
950,1.563157895
8288,0.03684210526
4735,1.613157895
5361,0.2921052632
1431,1.197368421
1436.0,0.11315789470000001
1886,1.262105263
4544,0.03684210526
2715,0.02105263158
735.0,0.9394736842
307.0,1.281578947
4723,0.1421052632
3334,0.05526315789
4315,0.3421052632
1905.0,0.8473684211
7250,0.6710526316
1003,0.30263157890000003
4533,0.9394736842
1179,0.04473684211
3832,0.06315789474
988.0,0.047368421050000005
1626.0,0.03947368421
2402,0.15
3384,2.071052632
465,2.371052632
468.0,1.723684211
1297,0.1
4126,0.09473684211000001
4179,0.4815789474
2471.0,0.3105263158
5322,1.339473684
291.0,0.09210526315999999
2084,0.37368421049999995
3641,0.03421052632
1352,0.5263157895
74,0.04210526316
1858,0.8342105262999999
2860.0,4.292105263
8264,0.7026315789
2870.0,0.3289473684
3707,1.944736842
5825,0.2026315789
3554,1.747368421
604,0.06315789474
2687,1.539473684
1582,0.5368421053
2837,0.1473684211
2828,0.04210526316
1646.0,0.06842105262999999
3605,0.04210526316
8080,0.2736842105
3479,2.368421053
1452.0,0.3210526316
2954.0,1.352631579
2343,0.2552631579
2847,0.052631578949999994
930,0.8552631579000001
2478,0.9157894737000001
1316.0,0.7026315789
9071,0.2052631579
1515,0.5184210525999999
1438.0,0.03157894737
2179,0.4736842105
1978,0.5394736842
1850.0,0.1815789474
2892.0,2.071052632
4587,0.09736842105
1658.0,1.0
3710,0.2421052632
4321,0.11842105259999999
4686,0.1289473684
3119,2.7842105260000003
5588,0.3
2476,0.03157894737
4082,0.9315789473999999
3242,0.09473684211000001
1682,0.03157894737
1708,0.08947368421
1663,4.279210526
2047.0,0.028947368419999998
997,0.09473684211000001
3674,2.126315789
9257,0.05
1590,2.086842105
1154,0.4368421053
4579,0.4868421053
3734,0.4973684211
2196,2.947368421
7149,3.539473684
948,3.815789474
2237,0.07105263158
3834,0.3315789474
3394,0.07631578947
1981,3.039473684
2635,0.9710526316
3372,0.04210526316
3344,3.205263158
761,0.7894736842
4484,2.452631579
3921,2.815789474
4308,1.2157894740000001
3685,1.118421053
8084,0.026315789469999996
1957,0.42631578950000004
1643.0,0.052631578949999994
9921,1.142105263
9683,0.30526315789999997
4122,4.431578947
1386,0.052631578949999994
1279,0.11578947369999999
8285,0.04210526316
6166,0.8210526316
1917,0.8236842105
4668,0.6894736842
1922.0,0.06052631579
6250,0.47631578950000003
2156.0,1.736842105
3122,3.536842105
3850,0.047368421050000005
981890,0.6421052632
97,0.04473684211
6069,0.06578947368
826.0,0.6605263158
224,0.047368421050000005
1339,0.03684210526
1542,0.04210526316
1232.0,0.03421052632
2340,0.8052631579
886,0.03947368421
1262,1.694736842
383.0,0.2842105263
2193.0,0.3947368421
1602,0.3342105263
1866,1.397368421
7289,0.3421052632
1494,1.710526316
3504,1.863157895
862.0,0.06842105262999999
685,0.1026315789
2632.0,1.613157895
32,0.026315789469999996
1372,0.026315789469999996
1958,0.6315789474
4572,1.447368421
2499.0,0.5210526315999999
9999,0.7657894737000001
7649,0.8
4438,0.03684210526
1752.0,2.247368421
225,0.057894736839999995
2256,0.1631578947
1710,0.5736842105
809.0,0.06052631579
6391,0.06052631579
10012,0.09736842105
2914.0,1.0
4119,0.09473684211000001
1674.0,0.4052631579
609.0,0.057894736839999995
3862,0.1210526316
598.0,1.184210526
827,1.521052632
10092,0.23684210530000002
1508.0,0.5263157895
5544,1.6
2534,0.48947368420000004
3636,0.3657894737
4546,4.710526316
2184,4.821052632
4396,0.08421052632
2062.0,0.6789473684
2608,0.7105263158
3831,3.2526315789999996
73,0.09736842105
1920,0.8710526316
548.0,0.06052631579
9226,0.5710526316
1110.0,0.052631578949999994
2783,0.9263157895
9068,0.01578947368
2068.0,0.03157894737
3402,2.371052632
2432,0.028947368419999998
3859,1.102631579
2522.0,0.1105263158
1762,0.03947368421
1189,0.3394736842
1797.0,1.044736842
2566,0.08421052632
1296,0.05
2067.0,0.2894736842
2972,0.2052631579
1170.0,0.1394736842
1546,0.03947368421
4493,2.4473684209999997
2570,0.6763157895
2550.0,0.057894736839999995
1579,1.1684210529999999
1794,1.292105263
2074,2.163157895
649,4.210526316
10014,0.002631578947
4428,1.276315789
618,0.07105263158
10084,0.2815789474
4730,0.4578947368
3918,4.236842105
10104,0.7631578947
1115,1.6210526319999998
1447.0,0.3894736842
2308,0.04473684211
2494,0.03157894737
3829,0.7315789474
3604,0.03947368421
1497.0,1.121052632
1770,0.03684210526
1915.0,0.1026315789
476.0,0.30263157890000003
2360,0.3447368421
3819,0.03684210526
2467.0,1.031578947
4124,1.989473684
64.0,1.271052632
4708,1.078947368
6659,0.8421052631999999
3108,0.1315789474
1048.0,0.7868421053
1141.0,0.07894736842
2645.0,3.1894736839999998
3267,1.142105263
4288,0.1447368421
1362.0,0.1026315789
3579,1.7842105259999999
404.0,0.07631578947
1600.0,0.36842105259999997
1568.0,1.0815789470000001
4626,0.3368421053
3750,0.2289473684
1500,0.07105263158
1457.0,0.2631578947
1370,0.4394736842
7430,1.178947368
979.0,3.342105263
2846.0,0.4368421053
132.0,2.078947368
883.0,3.157894737
8188,0.2289473684
1693,0.1657894737
3957,0.7131578947
2408,1.484210526
607,0.30263157890000003
2448.0,3.389473684
3924,0.3157894737
3780,1.952631579
4456,1.894736842
5665,0.04210526316
2017.0,0.07631578947
2009,0.1789473684
1492,0.25
1516,0.8657894737
137,0.07368421052999999
2087,1.6789473680000002
898,0.02105263158
2937,0.08421052632
278.0,0.07368421052999999
3379,0.03421052632
8079,0.03684210526
2189,5.104473683999999
4033,0.07631578947
6434,0.03684210526
1759.0,1.631578947
4389,0.3105263158
3333,0.9157894737000001
579.0,0.9578947368
982,0.2526315789
3017,0.04473684211
1183,0.5
2244.0,1.786842105
1938,4.952631579
2922,0.24736842109999999
7953,0.5210526315999999
747,0.03684210526
1748,0.30526315789999997
3942,0.4789473684
4411,0.2131578947
9998,0.4131578947
3294,1.915789474
2871,4.213157895
2462.0,0.04473684211
807,0.03947368421
1123.0,0.057894736839999995
2468.0,1.9289473680000002
4435,2.423684211
4282,0.1447368421
10086,0.5973684211
1070.0,0.07631578947
1871,0.3526315789
1574,0.04210526316
10071,0.02105263158
1363.0,0.1
4583,4.1052631580000005
1956,0.6447368421
4344,4.378947368
3044,0.6157894736999999
4485,2.9105263160000003
3821,0.5947368421
2466.0,0.1789473684
1109,0.2657894737
1885,1.365789474
257,0.028947368419999998
3472,0.36842105259999997
2306.0,0.03421052632
2731.0,1.315789474
9966,0.7026315789
4681,0.9078947368000001
405.0,0.05
529,0.06842105262999999
1941,0.1552631579
5441,0.1763157895
8099,0.7236842105
7048,0.4026315789
4330,1.276315789
9684,1.042105263
2577.0,1.060526316
8100,0.4078947368
208,0.95
3856,0.2710526316
1446.0,0.3394736842
2048.0,0.052631578949999994
1896.0,1.5710526319999998
195,0.06578947368
752,0.2894736842
4024,0.10526315789999999
103.0,0.7184210526
3287,0.1394736842
934,0.04473684211
2662.0,1.757894737
4343,4.231578947
4081,1.547368421
2530,0.03421052632
5806,0.36842105259999997
773.0,0.057894736839999995
6392,0.01842105263
1361.0,2.8526315789999996
2409,0.7394736842
952,0.03947368421
4259,2.578947368
5063,0.1315789474
265.0,0.05
2288.0,0.19210526320000001
1451.0,1.3315789470000001
9557,0.057894736839999995
2769.0,1.805263158
9968,0.1078947368
2346,0.4526315789
4590,1.702631579
3840,0.06315789474
4625,1.010526316
1289,0.2263157895
1239,0.02105263158
3266,0.24473684210000002
1825.0,0.2131578947
1467,0.06052631579
1391,0.04473684211
3406,0.03157894737
4276,0.05
8382,0.6315789474
1174.0,0.4342105263
3485,3.276315789
470.0,0.04210526316
2826,1.515789474
2208,0.04210526316
3450,0.03684210526
4720,0.06842105262999999
3532,0.8657894737
1182,0.09210526315999999
3527,4.210526316
1238,0.1078947368
1549,0.07105263158
4736,1.842105263
2683.0,0.9131578947
2401,0.007894736842
1995,1.710526316
4375,0.8657894737
4489,0.7421052631999999
2053.0,0.2631578947
791,0.047368421050000005
1687,0.06578947368
1479.0,0.023684210530000003
3701,0.6007894737
6146,1.497368421
3973,4.763157895
2434,3.9657894739999997
1394,0.1473684211
1638,0.1210526316
4542,0.3289473684
2190,2.789473684
793.0,0.02105263158
1772,0.03421052632
2088,1.084473684
2191,2.163157895
1749.0,0.052631578949999994
4165,2.189473684
2005.0,1.484210526
2063.0,0.03421052632
1792.0,0.3526315789
3136,0.09736842105
3433,0.05526315789
2077,0.36842105259999997
13,0.047368421050000005
2298,0.03421052632
2509,0.5973684211
3705,1.413157895
1432,0.31842105260000003
4377,0.3421052632
310.0,0.057894736839999995
2517,2.3
2255.0,1.384210526
2904.0,0.026315789469999996
4684,0.8552631579000001
3955,0.1473684211
6186,0.03421052632
1435.0,0.5368421053
1805,1.0
1974,0.01842105263
2141.0,0.5421052632
1864,0.1789473684
230,0.07105263158
4297,0.03684210526
674,2.631578947
2326,0.047368421050000005
4427,2.257894737
1760.0,0.03684210526
538.0,0.7605263158
2011,0.3605263158
1346.0,0.04473684211
2314,0.08421052632
7211,0.02105263158
10073,0.023684210530000003
4596,4.6263157889999995
3596,1.25
2061,0.023684210530000003
6167,0.1605263158
2082,4.121052632
1371,0.4026315789
3917,1.85
2347,0.1710526316
9067,0.026315789469999996
254,0.08684210526000001
3405,0.3315789474
2859,0.42894736840000003
2325,0.057894736839999995
1530,0.09473684211000001
1761,0.06578947368
4043,2.473684211
4689,2.5289473680000003
1861,0.2973684211
719,0.08947368421
7130,0.1789473684
50,0.1631578947
464,0.6842105262999999
1514,1.447368421
2034,1.978947368
10108,0.02105263158
984,1.536842105
1374,2.097368421
1837.0,0.1657894737
2345,0.03947368421
1894.0,2.15
1967.0,2.502631579
1125.0,0.04473684211
2331.0,0.03947368421
160,0.03421052632
1569,0.04210526316
3883,1.4684210530000001
102,0.44473684210000003
2263,3.481578947
1622.0,0.1078947368
6106,3.236842105
2006.0,1.973684211
2549.0,0.07105263158
407.0,0.05
4087,0.6789473684
2604,0.2736842105
2349,0.023684210530000003
2973,1.3473684209999999
1804,0.04473684211
1338,0.09210526315999999
7107,0.1
4523,1.223684211
7914,0.4578947368
9343,0.007894736842
3881,0.1368421053
2576.0,0.07368421052999999
1293,0.2631578947
8081,0.02105263158
4650,0.7105263158
15,0.1605263158
1990,2.936842105
1771.0,2.513157895
3806,0.01578947368
2035,0.03421052632
1491,0.4973684211
1529,0.07105263158
4600,2.342105263
11.0,0.08947368421
2597.0,0.052631578949999994
4540,1.526315789
1378,0.1578947368
1799,0.026315789469999996
6432,0.01842105263
3130,0.28684210530000004
931,0.23157894739999998
5585,0.1289473684
4679,0.4026315789
2520,0.01842105263
4397,0.2736842105
2631,0.09473684211000001
3958,0.9131578947
3196,1.615789474
4039,1.797368421
2733,0.6763157895
6,0.052631578949999994
3769,0.02105263158
2598.0,0.7289473684000001
8243,0.04473684211
2717,0.4026315789
8286,0.11842105259999999
2239,0.06052631579
1095,0.2289473684
1506,1.0973684209999999
270.0,2.094736842
368,0.1605263158
4199,1.118421053
6594,5.566289693
744,0.04210526316
10059,0.8289473684
3857,4.386842105
280.0,0.03947368421
9070,0.023684210530000003
2663,0.6105263157999999
2054,1.307894737
1939,0.3605263158
3959,0.9473684211
3400,1.984210526
1586,0.07894736842
622,0.08421052632
10011,0.01578947368
1453.0,0.1578947368
1513,0.057894736839999995
1720,0.6
3444,1.055263158
2481,1.289473684
764,0.09473684211000001
4709,0.6947368421
769,0.1
4365,2.368421053
3487,0.17368421050000002
170.0,0.013157894740000002
3477,1.118421053
391,0.03684210526
3552,3.7934210530000003
4662,0.8157894737000001
1366,0.9710526316
402.0,0.4
2407,0.9605263158
4177,0.9684210526
4325,0.07631578947
1691,0.23157894739999998
4148,0.2842105263
3432,2.631578947
1399,0.08684210526000001
3127,2.1
3637,0.4315789474
1392,0.08157894737
2069.0,0.03157894737
5725,1.592105263
38,0.5026315789
10010,0.07105263158
530,0.1394736842
1201.0,1.660526316
1707,0.03684210526
8503,0.03684210526
1863.0,0.5842105263
596.0,4.736842105
3416,1.805263158
1767.0,0.10526315789999999
4267,3.478947368
2626.0,0.26842105260000004
1320.0,0.1105263158
1909,1.128947368
1211,0.3921052632
626.0,0.10526315789999999
792,0.06315789474
2066.0,1.3421052629999999
3923,0.026315789469999996
10115,0.028947368419999998
2988,1.273684211
8192,0.03157894737
553.0,0.03684210526
3182,2.894736842
1796,1.0342105259999999
47,0.07631578947
1645.0,0.08157894737
623.0,0.6263157895
388,0.07105263158
3123,0.1578947368
1652.0,0.11578947369999999
534.0,0.1710526316
3249,0.7184210526
2460,0.3947368421
380,0.05
4366,0.5578947368
4437,0.6815789473999999
1149,1.05
101.0,0.1263157895
1997,0.8097368421
1511.0,0.01842105263
4655,0.2947368421
28,4.939473684
3459,0.11315789470000001
3526,2.5421052630000003
1689,0.4789473684
2762.0,2.7973684210000003
1272.0,0.02105263158
8282,0.03157894737
2474,3.844736842
1042,0.4052631579
2583,0.028947368419999998
4606,0.7342105262999999
10114,0.2236842105
3884,0.3131578947
1919,4.507894737
2348,0.08947368421
2650,0.37631578950000005
2921.0,0.1763157895
3399,2.465789474
1814.0,1.4
1449.0,0.03421052632
4550,0.2210526316
2495,0.057894736839999995
6237,0.08157894737
9327,3.7210526319999997
4574,0.9184210526000001
2150,0.08947368421
1022,0.23684210530000002
4055,0.17368421050000002
3313,2.894736842
4578,0.42894736840000003
1350,0.06842105262999999
3492,0.5052631579
1654.0,0.6526315789
2553.0,0.07894736842
2425.0,0.7973684211
4256,0.08947368421
3956,0.2947368421
6046,0.46578947369999996
9682,0.37894736840000004
4067,0.8473684211
2356.0,1.194736842
4643,1.789473684
568.0,0.18421052629999998
821,0.2842105263
624.0,0.052631578949999994
557,0.05
2966.0,1.105263158
2559,2.018421053
3787,1.584210526
9565,0.05526315789
9342,0.04473684211
1711,1.302631579
3549,0.11578947369999999
4584,4.336842105
665,0.4
1868.0,0.7605263158
2811.0,0.1078947368
3896,0.2526315789
696.0,0.01578947368
10008,0.3013157895
3370,0.46578947369999996
4091,0.6289473684
4529,1.276315789
1312.0,0.8789473684
1859,1.223684211
2380.0,3.263157895
558.0,0.04473684211
2045.0,0.15
1342.0,0.03157894737
909,0.1578947368
9256,0.1236842105
1156,0.04473684211
3129,0.7157894737
1100,0.05
1107,0.24736842109999999
4724,0.04473684211
9407,1.963157895
2450.0,0.03157894737
2410.0,3.368421053
2506,4.607894737
3751,1.128947368
6331,0.38157894740000003
9363,0.9605263158
2008,1.007894737
3315,0.023684210530000003
2257,0.3236842105
10016,0.3105263158
3745,1.510526316
3852,1.736842105
8685,0.03421052632
2753.0,1.771052632
8013,0.028947368419999998
2547.0,0.04210526316
2233.0,2.3
1460,0.09736842105
2975,0.8578947368000001
255.0,0.01842105263
1249,0.1421052632
1140.0,0.1421052632
2195,0.3210526316
2317,0.2947368421
684,0.18947368420000002
563,0.11842105259999999
2297,0.1236842105
4530,0.1605263158
2622,0.35
4151,0.3473684211
1599.0,0.11578947369999999
1552,0.047368421050000005
4322,1.255263158
1001.0,0.2657894737
3449,1.568421053
121,0.07894736842
2172.0,0.03157894737
2371,0.04210526316
3545,2.621052632
3408,1.231578947
4450,2.823684211
8203,0.01578947368
4221,1.4684210530000001
695,0.08157894737
1136.0,0.047368421050000005
120,0.04210526316
2779,1.364210526
2379.0,2.044736842
439.0,5.034210526
4765,0.03684210526
1634,0.052631578949999994
4211,2.460526316
3377,2.121052632
7933,0.2815789474
542.0,2.631578947
2307.0,0.047368421050000005
2610.0,0.1394736842
3254,0.36842105259999997
432,0.047368421050000005
2339.0,2.173684211
2472,2.632631579
975.0,1.936842105
9743,0.2
3083,0.03684210526
3043,2.578947368
1400,2.286842105
2142.0,0.28684210530000004
1456.0,0.4342105263
198,0.03421052632
4452,1.5789473680000001
653,0.6052631579
4520,2.736842105
4545,1.031578947
2974,0.047368421050000005
2001,0.4131578947
3107,0.11578947369999999
4281,0.03684210526
3922,1.605263158
4262,0.3078947368
3342,3.2278947369999997
2897.0,0.026315789469999996
1798,0.3394736842
106.0,2.8657894739999996
207.0,0.9763157895
1531,2.5
1623.0,0.8605263157999999
10124,2.85
1695,0.09473684211000001
1161.0,0.05
2224.0,0.2763157895
3665,0.07105263158
1520,0.2815789474
1220,0.4052631579
3517,0.7631578947
4462,4.192105263
6967,0.1394736842
2504,0.028947368419999998
8182,0.05526315789
417,0.03684210526
3276,3.268421053
699,1.055263158
1583.0,0.8236842105
1966.0,0.9684210526
3996,3.607894737
4841,0.026315789469999996
209,0.04473684211
4719,0.023684210530000003
2277,1.231578947
4260,3.157894737
9646,0.41578947369999997
9922,1.310526316
2563,4.207894737
3170,0.9947368420999999
1985,2.3236842109999998
1612.0,3.268421053
3974,4.3
4490,0.8894736842000001
1713.0,0.057894736839999995
2971,0.1973684211
4712,0.4868421053
2014.0,4.884210526
4581,0.7973684211
53,0.01052631579
7913,0.4368421053
881.0,0.41578947369999997
2152,0.21842105260000003
1017.0,0.5710526316
134,0.08684210526000001
1132.0,0.013157894740000002
822,0.04473684211
4088,0.6157894736999999
3570,1.5315789469999999
312,0.047368421050000005
4374,0.07368421052999999
1722.0,0.026315789469999996
2406,1.186842105
2957,1.213157895
1430,0.24736842109999999
1692,0.6342105263000001
3847,0.9578947368
1869.0,0.4026315789
2391.0,2.171052632
2449.0,0.1763157895
4423,1.568421053
4651,0.1657894737
1548.0,0.023684210530000003
929,0.08947368421
3116,1.3894736840000002
410.0,0.026315789469999996
2366,0.04210526316
4469,0.1447368421
9920,1.202631579
2428,0.6552631579
93,0.1763157895
1585,0.25
10117,0.03421052632
2207,0.07105263158
2985,0.3210526316
4521,1.078947368
7291,0.1315789474
597.0,1.1105263159999998
2204,0.24736842109999999
560.0,0.03684210526
3730,0.17368421050000002
1910.0,1.792105263
787.0,0.8947368420999999
1395,0.11842105259999999
10090,0.05526315789
5541,0.45
1558,0.08947368421
181.0,0.6578947368
1619,0.6026315789
690,0.6789473684
694.0,1.128947368
4754,1.439473684
469.0,1.1578947370000001
8014,0.03157894737
1167.0,1.771052632
2367,0.19210526320000001
2097,0.6157894736999999
2373.0,0.7973684211
1580,0.38157894740000003
2451.0,0.06052631579
1120,0.04210526316
5805,0.01157894737
3666,0.3421052632
10085,0.8105263158
2487,2.947368421
1442,1.1526315790000001
1204,0.18421052629999998
1228.0,0.7763157895
2106,0.37894736840000004
3397,0.05
2823,0.75
2010,1.328947368
1202.0,0.1631578947
3418,0.3157894737
1308.0,0.8394736842
2168,0.1394736842
1180.0,0.09210526315999999
2913.0,0.8578947368000001
7189,4.260526316
408.0,0.1789473684
6722,0.01578947368
4162,0.3263157895
9970,0.052631578949999994
1589.0,0.2210526316
4186,1.181578947
1257,0.1526315789
1625.0,0.07368421052999999
4190,5.55
4035,1.047368421
2505,0.1078947368
2452.0,0.01842105263
1573,0.04210526316
6576,0.1447368421
2103.0,0.03947368421
2461.0,0.11842105259999999
3640,0.3947368421
2928,0.6368421053
21,0.05526315789
5083,0.6052631579
23,0.1236842105
1630,0.1105263158
724.0,0.2342105263
2941.0,0.1
10000,0.3368421053
1555,1.102631579
5786,1.210526316
4576,1.589473684
1221,0.06052631579
1151,2.423684211
4398,1.778947368
1849.0,3.421052632
2085.0,0.1315789474
969.0,0.03947368421
107.0,0.3078947368
72.0,0.06052631579
2004,0.047368421050000005
910.0,0.06578947368
2165.0,0.4368421053
10018,0.3421052632
3820,2.868421053
4394,4.1052631580000005
4601,0.5131578947
440.0,0.1026315789
5341,0.5578947368
5101,0.6078947368
3667,0.2421052632
1892.0,1.686842105
1610,0.4552631579
1566,0.6710526316
2364,0.04210526316
1187.0,1.328947368
2276.0,2.271052632
1437,0.9394736842
3441,0.9421052631999999
3350,1.7684210530000002
110,0.11578947369999999
3540,2.05
3411,0.4078947368
308.0,1.231578947
823,0.08157894737
412,0.1868421053
3568,4.473684211
5605,0.03421052632
2382,1.684210526
1959,0.37368421049999995
316,0.047368421050000005
4609,1.3315789470000001
985.0,0.07631578947
2579,0.05
1540,0.1078947368
1096,0.3263157895
1253.0,0.4947368421
906.0,0.05526315789
1784.0,0.07631578947
3687,1.736842105
7129,0.04473684211
1393,0.1026315789
135,0.2131578947
3950,1.2842105259999999
222,0.07368421052999999
2575.0,1.381578947
559,0.5131578947
1193,2.394736842
1329,0.06315789474
8482,0.1605263158
9126,0.4921052632
1810.0,0.11315789470000001
4676,2.271052632
4395,2.673684211
1895.0,0.028947368419999998
2363,0.6394736842000001
1031,0.1263157895
178,0.05
4532,0.38157894740000003
4535,0.03157894737
539,0.052631578949999994
2261.0,2.347368421
2385.0,0.1552631579
256.0,0.8315789473999999
152,0.5631578947
2456.0,0.04473684211
5685,0.2947368421
1416,0.08947368421
2567,1.131578947
1952,0.7236842105
1906.0,2.376315789
