pk_site_id,latitude,longitude,yard,distance
2054,53.48362742,-113.52552240000001,0
8202,53.42454448,-113.59289040000002,0
8203,53.42332342,-113.5930098,0
6166,53.42754302,-113.571128,0
6167,53.42621144,-113.5736491,0
2074,53.50080356,-113.5631143,0
2082,53.50604401,-113.5386693,0
38,53.46709856,-113.5123688,0
2087,53.46581367,-113.49622649999999,0
2088,53.47052086,-113.51596090000001,0
2097,53.44895442,-113.5169053,0
4146,53.44545627,-113.52353659999999,0
8243,53.42318355,-113.5967084,0
8282,53.42898073,-113.62211210000001,0
2147,53.44843156,-113.52419579999999,0
2150,53.44025147,-113.51355759999998,0
105,53.46691025,-113.5344493,0
4203,53.44646359,-113.5586639,0
4222,53.46721136,-113.5770956,0
134,53.46366625,-113.5450078,0
135,53.46258265,-113.5420315,0
2184,53.454164799999994,-113.5252887,0
2190,53.49914418,-113.5450879,0
2191,53.48661841,-113.5440894,0
2196,53.48198664,-113.5820029,0
4254,53.45382971,-113.52493899999999,0
178,53.47384301,-113.55164380000001,0
4276,53.45456327,-113.52509140000001,0
4280,53.45479514,-113.57724590000001,0
4281,53.45809743,-113.5765163,0
4297,53.42979989999999,-113.53685049999999,0
2249,53.49497705,-113.50207069999999,0
4304,53.47717103,-113.552654,0
4311,53.44322639999999,-113.55388310000001,0
4315,53.45927223,-113.59277809999999,0
4321,53.44502892,-113.5552382,0
4325,53.43907555,-113.62375929999999,0
4330,53.43232913,-113.6038227,0
4346,53.43989648,-113.5165899,0
4357,53.46160218,-113.5773678,0
2310,53.46350824,-113.5230682,0
8466,53.44601712,-113.61879909999999,0
4377,53.43953299,-113.56842209999999,0
4384,53.43000662,-113.60905359999998,0
4385,53.44647404,-113.6147321,0
8482,53.44428829,-113.61591299999999,0
8483,53.44247351,-113.61530619999999,0
4389,53.42422684,-113.51633829999999,0
4390,53.44828573,-113.56453090000001,0
4391,53.45141465,-113.56252009999999,0
4393,53.44492263,-113.60680049999999,0
4397,53.43856592,-113.56096509999999,0
312,53.48748589,-113.5659146,0
2361,53.50331082,-113.5661867,0
2366,53.49819625,-113.5650572,0
2367,53.49829956,-113.56574779999998,0
2373,53.52043525,-113.4947621,0
2382,53.44258142,-113.52755630000001,0
2387,53.45130565,-113.5304818,0
4435,53.42516898,-113.64054340000001,0
4451,53.4549988,-113.57943130000001,0
356,53.46059016,-113.4965017,0
2406,53.48328608,-113.5624498,0
2408,53.45719948,-113.5169395,0
2412,53.52130133,-113.49340179999999,0
4462,53.46158341,-113.50560060000001,0
6510,53.42626992,-113.57562050000001,0
4469,53.45822742,-113.5767361,0
2425,53.52087881,-113.4967304,0
2434,53.50944549,-113.4993593,0
412,53.49022116,-113.5499831,0
2460,53.50885546,-113.5016621,0
414,53.48047051,-113.53072220000001,0
4518,53.433130500000004,-113.59464750000001,0
4520,53.44393929999999,-113.61015630000001,0
2472,53.49282801,-113.5238408,0
2474,53.48622953,-113.50945540000001,0
2473,53.4839836,-113.50290600000001,0
2475,53.51032729999999,-113.52490390000001,0
2478,53.47772887,-113.5337038,0
2479,53.47846112,-113.5376293,0
4528,53.44023714,-113.5837237,0
2481,53.51578395,-113.5376202,0
4530,53.43951349,-113.58745,0
2486,53.46711652,-113.50360409999999,0
2487,53.48510629,-113.55498929999999,0
2494,53.46655639,-113.5144368,0
2495,53.47760857,-113.5095938,0
4542,53.43886273,-113.56125990000001,0
2502,53.47479387,-113.5516172,0
2506,53.47749859,-113.5070716,0
4558,53.48167949,-113.529867,0
465,53.48280224,-113.5327217,0
466,53.50330887,-113.5227047,0
2537,53.48655979,-113.55215020000001,0
8685,53.42977565,-113.60010759999999,0
4590,53.4298755,-113.60430159999999,0
4600,53.44535684,-113.62235430000001,0
2559,53.47994832,-113.51549490000001,0
512,53.47711035,-113.5043452,0
2563,53.533306700000004,-113.5356181,0
4613,53.44442698,-113.55815220000001,0
2568,53.45833655,-113.53256840000002,0
2569,53.45344329,-113.5175838,0
527,53.46672862,-113.5288315,0
529,53.467689799999995,-113.5293848,0
530,53.467867000000005,-113.53485049999999,0
4635,53.47162124,-113.5385166,0
6684,53.44585855,-113.6114983,0
6702,53.44422906,-113.613227,0
6704,53.44108788,-113.61692790000001,0
2608,53.48776185,-113.5636818,0
4668,53.44298834,-113.6089682,0
6722,53.44099759,-113.61332220000001,0
2631,53.44751444,-113.51242179999998,0
4679,53.44011896,-113.56276940000001,0
4686,53.43317481,-113.61787920000002,0
602,53.47392437,-113.51280420000002,0
603,53.47212387,-113.50446389999999,0
604,53.471220200000005,-113.5001519,0
605,53.47097272,-113.5127803,0
4712,53.43851435,-113.5777957,0
4719,53.4461661,-113.6121886,0
4720,53.47508422,-113.5914466,0
4735,53.4395093,-113.55878700000001,0
4736,53.43989999,-113.55985600000001,0
649,53.48532079,-113.51767269999999,0
2698,53.52324627,-113.53525590000001,0
4754,53.45423656,-113.5605874,0
4755,53.45499923,-113.57738400000001,0
2718,53.46203698,-113.50051380000001,0
684,53.50213359,-113.5197294,0
699,53.46551089,-113.5367304,0
2779,53.46700039,-113.52825459999998,0
2803,53.46652412,-113.52649009999999,0
2812,53.52423438,-113.53598840000001,0
2814,53.52240548,-113.51361299999999,0
2823,53.46227281,-113.53901540000001,0
2824,53.48144791,-113.5497135,0
791,53.46791503,-113.5234824,0
792,53.47190747,-113.5323027,0
2842,53.47364825,-113.5249193,0
