pk_site_id,latitude,longitude,yard,distance
10092,53.44669002,-113.60965929999999,1,0
1904,53.47695007,-113.51698700000001,1,0
10107,53.44031616,-113.62715829999999,1,0
10108,53.44076183,-113.62455,1,0
10109,53.48836838,-113.54091470000002,1,0
1919,53.50413648,-113.5460037,1,0
8063,53.4241814,-113.61943159999998,1,0
1920,53.50201708,-113.5719091,1,0
10114,53.43960311,-113.6269381,1,0
10115,53.43949725,-113.61978329999998,1,0
3973,53.42951061,-113.5308588,1,0
10117,53.44304336,-113.6200584,1,0
6026,53.45361451,-113.595946,1,0
10124,53.43921938,-113.6196659,1,0
1938,53.48114281,-113.5210328,1,0
8082,53.43316884,-113.6271649,1,0
8084,53.43264387,-113.62753149999999,1,0
8083,53.43569979,-113.6296236,1,0
1941,53.46451026,-113.5020966,1,0
6046,53.4361412,-113.56200459999998,1,0
1956,53.46157156,-113.54229879999998,1,0
1957,53.45679524,-113.54267220000001,1,0
8102,53.45491316,-113.55261270000001,1,0
1969,53.46701065,-113.537944,1,0
6066,53.43555437,-113.5624631,1,0
6069,53.43742198,-113.5583281,1,0
6070,53.43787924,-113.5556129,1,0
1978,53.45830869,-113.51632839999999,1,0
1985,53.47743709,-113.51338559999999,1,0
1997,53.46689691,-113.50682979999999,1,0
8144,53.43257757,-113.5680072,1,0
2001,53.45977218,-113.51152749999999,1,0
2004,53.46393297,-113.5148367,1,0
6106,53.42672773,-113.5862486,1,0
4069,53.42876143,-113.534152,1,0
4609,53.5307297,-113.46209609999998,2,0
2563,53.533306700000004,-113.5356181,2,0
2053,53.52197042,-113.50176699999999,2,0
2055,53.52702145,-113.51793559999999,2,0
3081,53.5096331,-113.52598459999999,2,0
2073,53.50009282,-113.48985929999999,2,0
4124,53.52360512,-113.4545367,2,0
542,53.519794299999994,-113.4742138,2,0
4642,53.51287527,-113.4859507,2,0
2082,53.50604401,-113.5386693,2,0
1579,53.48994103,-113.50779140000002,2,0
2604,53.52840712,-113.51617590000001,2,0
4652,53.51742877,-113.4378236,2,0
4653,53.53692936,-113.4706388,2,0
4655,53.53852272,-113.47127169999999,2,0
1586,53.51914012,-113.53460929999999,2,0
1589,53.51881167,-113.4962756,2,0
4662,53.52273839,-113.45926770000001,2,0
4663,53.53129527,-113.47124769999999,2,0
1590,53.52814906,-113.50525959999999,2,0
1095,53.48006893,-113.49437490000001,2,0
1096,53.48076577,-113.4940646,2,0
1610,53.49206297,-113.50448929999999,2,0
3660,53.51274755,-113.4943072,2,0
1619,53.50985621,-113.53491090000001,2,0
1107,53.51654634,-113.5226287,2,0
1108,53.52454676,-113.512922,2,0
1109,53.52178477,-113.5371705,2,0
2134,53.571041,-113.54204070000002,2,0
3070,53.512794299999996,-113.5022969,2,0
1629,53.52582983,-113.5326362,2,0
1630,53.52742809,-113.5363244,2,0
1633,53.51258752,-113.50447790000001,2,0
1634,53.51424547,-113.5355121,2,0
1635,53.51250531,-113.5287588,2,0
1636,53.50966421,-113.5083314,2,0
1637,53.5080913,-113.501746,2,0
1638,53.52187389,-113.53471929999999,2,0
1639,53.5070304,-113.53702,2,0
2157,53.52669682,-113.50841170000001,2,0
1151,53.50271269,-113.5182882,2,0
2179,53.52463416,-113.50692450000001,2,0
2183,53.48935209,-113.49904540000001,2,0
9354,53.53407858,-113.48394099999999,2,0
