pk_site_id,latitude,longitude,yard,distance
8192,53.39986171,-113.52959779999999,0
6,53.43219593,-113.61602020000001,0
8202,53.42454448,-113.59289040000002,0
8203,53.42332342,-113.5930098,0
2060,53.44303491,-113.56456670000001,0
13,53.45277859,-113.5773108,0
2061,53.45442942,-113.5686487,0
15,53.43861792,-113.51552579999999,0
16,53.43908529,-113.51611799999999,0
19,53.44662182,-113.54295139999999,0
4116,53.41808665,-113.5030939,0
21,53.42288077,-113.5109832,0
6166,53.42754302,-113.571128,0
23,53.47190191,-113.59207450000001,0
6167,53.42621144,-113.5736491,0
28,53.44904096,-113.53969479999999,0
2077,53.44169474,-113.5326955,0
32,53.45142933,-113.57581770000002,0
2084,53.45234633,-113.5999402,0
47,53.46503964,-113.5639002,0
2095,53.44665148,-113.56494340000002,0
50,53.46645287,-113.56674140000001,0
4146,53.44545627,-113.52353659999999,0
8243,53.42318355,-113.5967084,0
53,53.46715388,-113.5885531,0
54,53.47257764,-113.599631,0
4149,53.42102786,-113.51688600000001,0
8264,53.4262753,-113.4996507,0
73,53.44092299,-113.5226604,0
74,53.43983641,-113.52050829999999,0
2130,53.44331519,-113.566122,0
8282,53.42898073,-113.62211210000001,0
93,53.45191419,-113.5734249,0
8285,53.40562938,-113.56587990000001,0
8286,53.40498016,-113.570222,0
97,53.47191218,-113.58257520000001,0
102,53.45203263,-113.58554409999999,0
2152,53.43061093,-113.5142044,0
4203,53.44646359,-113.5586639,0
110,53.42017533,-113.5321705,0
2161,53.46767515,-113.57376909999999,0
2163,53.424964100000004,-113.50763219999999,0
119,53.46540512,-113.56230819999999,0
120,53.46238889999999,-113.56486090000001,0
121,53.47144703,-113.59092439999999,0
2168,53.46521293,-113.5950585,0
2170,53.41853583,-113.5296777,0
4222,53.46721136,-113.5770956,0
136,53.45468813,-113.55754640000002,0
137,53.45632971,-113.5610487,0
138,53.45802656,-113.5603199,0
2195,53.47643804,-113.59104040000001,0
152,53.42490752,-113.5327273,0
2204,53.47298593,-113.58646359999999,0
2206,53.43045794,-113.503433,0
2207,53.43139559,-113.49726229999999,0
160,53.46848051,-113.57867350000001,0
2208,53.43203834,-113.49880159999998,0
2209,53.43141066,-113.5003588,0
2210,53.43323506,-113.5023265,0
8362,53.42610124,-113.48794769999999,0
183,53.46337868,-113.60282140000001,0
4279,53.4160749,-113.5408128,0
4280,53.45479514,-113.57724590000001,0
4281,53.45809743,-113.5765163,0
188,53.46220918,-113.5656414,0
2237,53.47661456,-113.56943600000001,0
2239,53.47725876,-113.56225819999999,0
194,53.46839614,-113.59126429999999,0
195,53.46538185,-113.58588190000002,0
196,53.46430204,-113.5902915,0
2245,53.44683595,-113.5439631,0
198,53.42434954,-113.53364840000002,0
2247,53.43956223,-113.53657609999999,0
4297,53.42979989999999,-113.53685049999999,0
2251,53.46169964,-113.6004013,0
208,53.4595878,-113.5675726,0
209,53.4595287,-113.56693529999998,0
2256,53.4675247,-113.5769858,0
2257,53.42492122,-113.4996855,0
215,53.46814891,-113.57721310000001,0
2263,53.43238135,-113.50496869999999,0
2265,53.47864431,-113.59832549999999,0
4311,53.44322639999999,-113.55388310000001,0
4315,53.45927223,-113.59277809999999,0
222,53.42415026,-113.50669309999999,0
224,53.46212668,-113.5552896,0
225,53.46236321,-113.5575748,0
4321,53.44502892,-113.5552382,0
2277,53.42424821,-113.50900690000002,0
230,53.44934292,-113.53448929999999,0
4325,53.43907555,-113.62375929999999,0
4330,53.43232913,-113.6038227,0
2297,53.47510099,-113.59106059999999,0
2298,53.474439399999994,-113.59025190000001,0
4346,53.43989648,-113.5165899,0
254,53.46240108,-113.55604209999998,0
257,53.46285063,-113.5696253,0
260,53.46308305,-113.5650095,0
2308,53.47177328,-113.5822122,0
2309,53.45101751,-113.6005338,0
4357,53.46160218,-113.5773678,0
2312,53.45192223,-113.5891175,0
2314,53.48454129,-113.5777511,0
2317,53.47211298,-113.5944233,0
8462,53.42700748,-113.5324108,0
8463,53.42535221,-113.52984709999998,0
8466,53.44601712,-113.61879909999999,0
2324,53.46295301,-113.5607303,0
2325,53.48581362,-113.57854170000002,0
2326,53.48595967,-113.5772999,0
2328,53.45346131,-113.57308770000002,0
4377,53.43953299,-113.56842209999999,0
4380,53.419573899999996,-113.5143997,0
4384,53.43000662,-113.60905359999998,0
4385,53.44647404,-113.6147321,0
8482,53.44428829,-113.61591299999999,0
8483,53.44247351,-113.61530619999999,0
2340,53.46530473,-113.56146729999999,0
4389,53.42422684,-113.51633829999999,0
2342,53.48323867,-113.58043970000001,0
2343,53.48481358,-113.5796304,0
4390,53.44828573,-113.56453090000001,0
2345,53.42703313,-113.5047811,0
2346,53.42646119,-113.5086368,0
2347,53.46162662,-113.56040209999999,0
2348,53.46220311,-113.55879569999999,0
2349,53.45684993,-113.56648349999999,0
4391,53.45141465,-113.56252009999999,0
4393,53.44492263,-113.60680049999999,0
4395,53.41799558,-113.5193239,0
4397,53.43856592,-113.56096509999999,0
2360,53.43957961,-113.5401801,0
