pk_site_id,latitude,longitude,yard,distance
1511,53.45781988,-113.3866463,5,4599.1
1548,53.43920366,-113.4276025,5,2857.1
1568,53.43892909,-113.426705,5,3171
1599,53.47084369,-113.3852557,5,6013.7
1600,53.44018994,-113.4292992,5,2626.8
1608,53.44420822,-113.4874427,5,5017
1611,53.47400654,-113.4005423,5,6191.6
1612,53.4792581,-113.4489091,5,4350.1
1623,53.45485526,-113.4033495,5,2781.6
1624,53.43937612,-113.4244306,5,3285.6
1625,53.438656,-113.4351926,5,2624
1626,53.44041168,-113.4334164,5,2754.8
1628,53.44864911,-113.4610691,5,2986.7
1642,53.46375409,-113.4614022,5,4010
1643,53.46444895,-113.4589404,5,3807.8
1644,53.48726388,-113.4061452,5,5983.5
1645,53.45376048,-113.4487908,5,2195.8
1646,53.45326491,-113.4399242,5,1050.5
1657,53.48456095,-113.447928,5,4486
1712,53.47422393,-113.4027813,5,6216.7
1713,53.47559528,-113.4035751,5,6432.3
1714,53.4638973,-113.4544161,5,3048
1722,53.4255842,-113.46646,5,5573.9
1749,53.47530693,-113.4072125,5,6062.4
1752,53.46680909,-113.4546789,5,3594.2
1759,53.48332882,-113.4577198,5,5053.2
1760,53.45924056,-113.3744127,5,5244.3
1771,53.46537684,-113.4587719,5,4508.6
1778,53.44264997,-113.4290041,5,2446.5
1779,53.47325833,-113.4122667,5,3970.6
1782,53.44243432,-113.4635386,5,3595.9
1784,53.47985752,-113.4234038,5,4800
1787,53.4776149,-113.414709,5,5499.1
1792,53.47299555,-113.3954121,5,5959.2
1796,53.45687427,-113.5005622,5,5530.2
1797,53.44398441,-113.4470709,5,2347.9
1810,53.48176008,-113.4158383,5,4991.5
1814,53.48249405,-113.3806965,5,7582.3
1823,53.45268009,-113.4471929,5,1558.7
1827,53.4638602,-113.3948508,5,4150.5
1828,53.46463922,-113.4063224,5,4199.1
1830,53.48091479,-113.4763368,5,6596.3
1837,53.45169814,-113.4632398,5,2611.3
1841,53.48192802,-113.4568471,5,5294.3
1842,53.44429154,-113.4504405,5,2766.3
1847,53.47363882,-113.394273,5,6116.3
1849,53.46649685,-113.3854278,5,5684.9
1850,53.46936302,-113.3935295,5,6260.5
1863,53.44800717,-113.4642232,5,3104.7
1889,53.46193542,-113.4670981,5,3661.1
1892,53.48320192,-113.3573453,5,8823.9
1895,53.46100863,-113.4119567,5,3530.3
1896,53.46389669,-113.4003169,5,3789.2
1903,53.45575162,-113.4402779,5,411.7
1908,53.47680556,-113.3820092,5,6507.3
1910,53.45633745,-113.4572744,5,2930.1
1915,53.44790167,-113.4503171,5,2185.7
1916,53.45936018,-113.5001615,5,5885.9
1922,53.44940491,-113.4065613,5,3162.7
1944,53.48098194,-113.393479,5,7290.1
1945,53.48846335,-113.3938508,5,7249.1
1946,53.49080719,-113.3941572,5,7511.5
1965,53.4639958,-113.4461327,5,2882.6
1967,53.44403276,-113.4110643,5,3252.1
1980,53.44893668,-113.3941282,5,4253.9
1989,53.45667036,-113.3744248,5,4979.3
1990,53.46759644,-113.5038615,5,6482.9
1991,53.46164208,-113.4886324,5,5211.8
2005,53.44873045,-113.443077,5,2070.9
2006,53.45345882,-113.407104,5,3218
2017,53.4686911,-113.3804738,5,7191.1
2018,53.46064037,-113.4935366,5,6373.4
2045,53.4288845,-113.4530593,5,5515.1
2047,53.4532225,-113.442092,5,1194.6
2048,53.45217177,-113.4535202,5,2635.7
2063,53.47858123,-113.3847973,5,6699.3
2066,53.4276126,-113.4528478,5,5538.6
2067,53.42676972,-113.4527792,5,5130.2
2068,53.42624455,-113.4524301,5,4706.7
2069,53.42523781,-113.452792,5,5232.9
2080,53.48052107,-113.4521361,5,4419
2103,53.42111137,-113.4573177,5,5436.6
2106,53.46126963,-113.4918437,5,6416.3
2141,53.46945111,-113.4449974,5,3111.6
2142,53.47106546,-113.450702,5,3672
2151,53.42538246,-113.4729777,5,5878.3
2156,53.44317506,-113.448125,5,2578.7
2162,53.48292404,-113.3545402,5,8953.5
2172,53.46846147,-113.3747242,5,7334.5
2202,53.47013455,-113.4097413,5,3865.3
2203,53.44946567,-113.4578253,5,2684.3
2216,53.46878653,-113.4074831,5,3973.9
2224,53.47705467,-113.4133661,5,5601.8
2233,53.46495912,-113.4432916,5,2414.8
2242,53.48339383,-113.460233,5,5212.3
2244,53.45954006,-113.4120146,5,2752.3
2250,53.46914599,-113.4233464,5,3100.5
2255,53.4537107,-113.4285839,5,1210.4
2270,53.47390517,-113.3689558,5,7249.4
2276,53.48231482,-113.3616464,5,8128.9
2288,53.44164266,-113.4515174,5,2907.7
2306,53.42169819,-113.4460063,5,4636.6
2307,53.45833684,-113.4646859,5,3293.7
2331,53.46483496,-113.4367117,5,1975.8
2335,53.46901514,-113.4474729,5,2988.9
2339,53.44391005,-113.4070047,5,3570.9
2356,53.47557117,-113.4483935,5,3928
2357,53.47711464,-113.4500661,5,4114.5
2358,53.47793197,-113.4456944,5,3728.4
2374,53.45322074,-113.4373284,5,1777.2
2448,53.44899765,-113.441916,5,2070.9
2449,53.48163656,-113.414401,5,5019.1
2450,53.4822858,-113.4079003,5,5527.8
2451,53.48366475,-113.4107578,5,5458
2452,53.45430812,-113.419284,5,2571.9
2456,53.41499637,-113.4654508,5,6416.3
2461,53.47421258,-113.3894636,5,6377.2
2462,53.47258659,-113.3944952,5,6054.3
2467,53.4652597,-113.3893251,5,5569.3
2468,53.47213553,-113.4626289,5,4599.3
2469,53.46979343,-113.467082,5,4460
2470,53.47328478,-113.3944414,5,6058.9
2471,53.48187979,-113.4136244,5,5071.3
2482,53.48002448,-113.4618142,5,5193.2
2491,53.45386326,-113.4090297,5,2576.7
2492,53.45955007,-113.4022907,5,3154.4
2499,53.46599976,-113.4507729,5,3033.2
2503,53.47648911,-113.4532758,5,4152.7
2522,53.42826686,-113.4640743,5,5837.1
2523,53.42391208,-113.4669234,5,5710.6
2524,53.42373541,-113.46779,5,6188.1
2547,53.42369109,-113.4434532,5,4783.7
2548,53.42297683,-113.4434544,5,4696.5
2553,53.45083073,-113.4458447,5,2064.9
2562,53.45941169,-113.4189058,5,2283.8
2570,53.44784983,-113.508512,5,6339.4
2575,53.47785338,-113.4616282,5,5140
2576,53.45717461,-113.4486804,5,2132.6
2577,53.45897563,-113.4631064,5,3060.2
2581,53.45876841,-113.450742,5,2241.3
2596,53.46589914,-113.4296661,5,2382.7
2597,53.46598319,-113.4351038,5,3312.4
2598,53.46898911,-113.4427955,5,2924.4
2601,53.46998118,-113.465656,5,5099.4
2611,53.42291322,-113.4717312,5,6412.6
2626,53.44063989,-113.4187295,5,5974.5
2632,53.47026464,-113.4558261,5,3946.6
2640,53.47847993,-113.3811779,5,6994.5
2644,53.47272278,-113.3872758,5,6014.6
2662,53.46988154,-113.4269172,5,3127.2
2683,53.45531632,-113.4657287,5,3623.6
2705,53.46433258,-113.4123796,5,3733.6
2711,53.4511817,-113.4484585,5,1800.4
2731,53.46408987,-113.4191383,5,3514.5
2733,53.44796486,-113.508894,5,6342.7
2738,53.44587358,-113.4275826,5,2162.6
