vehicle-Id,activity,job-Id,arrTime,endTime
GBY-5910-1_1_3,start,,undef,0.0
GBY-5910-1_1_3,delivery,2379.0_0_B1,78.08462666666667,78.13942666666667
GBY-5910-1_1_3,delivery,1017.0_0_B1,78.33772,78.35292
GBY-5910-1_1_3,delivery,4601.0_0_B1,78.55303333333333,78.56663333333333
GBY-5910-1_1_3,delivery,4035.0_0_B1,78.70263333333332,79.60463333333333
GBY-5910-1_1_3,delivery,1825.0_0_B1,79.66438666666666,79.84718666666666
GBY-5910-1_1_3,delivery,4398.0_0_B1,80.46354666666666,81.99674666666665
GBY-5910-1_1_3,delivery,3974.0_0_B1,82.03361333333332,85.73841333333333
GBY-5910-1_1_3,delivery,4396.0_0_B1,86.15304666666665,86.22104666666665
GBY-5910-1_1_3,delivery,4075.0_0_B1,86.25610666666665,86.36410666666666
GBY-5910-1_1_3,delivery,2527.0_0_B1,86.51796666666665,86.54996666666665
GBY-5910-1_1_3,delivery,1658.0_0_B1,86.62470666666665,86.65470666666666
GBY-5910-1_1_3,end,,86.65470666666666,undef
GBY-5910-1_1_4,start,,undef,0
GBY-5910-1_1_4,delivery,4604.0_0_B1,102.11226,103.29626
GBY-5910-1_1_4,delivery,2642.0_0_B1,103.97686666666667,105.49686666666666
GBY-5910-1_1_4,delivery,4011.0_0_B1,106.05167999999999,110.45168
GBY-5910-1_1_4,end,,110.45168,undef
GBY-5910-1_1_5,start,,undef,0
GBY-5910-1_1_5,delivery,4198.0_0_B1,126.28280666666667,127.11080666666668
GBY-5910-1_1_5,delivery,2217.0_0_B1,127.33214000000001,128.77494000000002
GBY-5910-1_1_5,delivery,382.0_0_B1,128.81252,128.90052
GBY-5910-1_1_5,delivery,4609.0_0_B1,128.95840666666666,130.11040666666665
GBY-5910-1_1_5,delivery,4376.0_0_A2,130.2613333333333,134.29653333333331
GBY-5910-1_1_5,delivery,4288.0_0_B1,134.41706666666664,134.53706666666665
GBY-5910-1_1_5,end,,134.53706666666665,undef
GBY-5910-1_1_6,start,,undef,0
GBY-5910-1_1_6,delivery,4179.0_0_A2,150.22178,150.63577999999998
GBY-5910-1_1_6,delivery,1316.0_0_B1,150.6924533333333,150.71085333333332
GBY-5910-1_1_6,delivery,4684.0_0_B1,150.81452666666667,151.55852666666667
GBY-5910-1_1_6,delivery,3506.0_0_B1,151.62998,151.65117999999998
GBY-5910-1_1_6,delivery,4124.0_0_A2,151.76109999999997,153.47389999999996
GBY-5910-1_1_6,delivery,511.0_0_B1,153.65930666666662,156.86850666666663
GBY-5910-1_1_6,delivery,4616.0_0_B1,156.94960666666663,157.32960666666662
GBY-5910-1_1_6,delivery,309.0_0_B1,157.37306666666663,158.04506666666663
GBY-5910-1_1_6,delivery,4626.0_0_B1,158.10475999999997,158.38875999999996
GBY-5910-1_1_6,end,,158.38875999999996,undef
GBY-5910-1_1_0,start,,undef,0
GBY-5910-1_1_0,delivery,1893_0_0_A1,6.803233333333333,11.303233333333333
GBY-5910-1_1_0,delivery,2261.0_0_B1,11.763566666666666,13.784366666666665
GBY-5910-1_1_0,delivery,4583.0_0_B1,14.02184,14.13224
GBY-5910-1_1_0,end,,14.13224,undef
GBY-5910-2_1_3,start,,undef,0
GBY-5910-2_1_3,delivery,4652.0_0_B1,78.43464666666667,78.57064666666666
GBY-5910-2_1_3,delivery,4550.0_0_B1,78.69192666666666,78.88272666666666
GBY-5910-2_1_3,delivery,4439.0_0_B1,79.00429999999999,79.10829999999999
GBY-5910-2_1_3,delivery,3360.0_0_B1,79.15231999999999,80.16951999999999
GBY-5910-2_1_3,delivery,2973.0_0_B1,80.36417999999999,81.52457999999999
GBY-5910-2_1_3,end,,81.52457999999999,undef
GBY-5910-2_1_4,start,,undef,0
GBY-5910-2_1_4,delivery,4556.0_0_B1,102.15662666666667,103.26182666666666
GBY-5910-2_1_4,delivery,3611.0_0_B1,103.32920666666666,104.68640666666667
GBY-5910-2_1_4,delivery,1966.0_0_B1,104.76662666666667,104.81182666666666
GBY-5910-2_1_4,delivery,4651.0_0_B1,104.91417333333332,105.05417333333332
GBY-5910-2_1_4,delivery,984376.0_0_PREMIER,105.19630666666666,105.42950666666665
GBY-5910-2_1_4,delivery,994376.0_0_PREMIER,105.42950666666665,105.86510666666665
GBY-5910-2_1_4,delivery,3958.0_0_B1,105.95259333333331,106.75259333333331
GBY-5910-2_1_4,delivery,4010.0_0_B1,106.86650666666664,107.08930666666664
GBY-5910-2_1_4,delivery,994124.0_0_PREMIER,107.12592666666664,107.54792666666664
GBY-5910-2_1_4,delivery,4576.0_0_B1,107.6803733333333,109.0487733333333
GBY-5910-2_1_4,delivery,994179.0_0_PREMIER,109.1374533333333,109.51825333333329
GBY-5910-2_1_4,delivery,2016.0_0_B1,109.6963733333333,110.0151733333333
GBY-5910-2_1_4,delivery,4676.0_0_B1,110.04871999999996,110.10951999999996
GBY-5910-2_1_4,delivery,4562.0_0_B1,110.13313999999995,110.16113999999996
GBY-5910-2_1_4,end,,110.16113999999996,undef
GBY-5910-2_1_5,start,,undef,0
GBY-5910-2_1_5,delivery,181.0_0_B1,126.06207333333333,126.50207333333333
GBY-5910-2_1_5,delivery,439.0_0_A1,126.51262,130.84982
GBY-5910-2_1_5,delivery,4043.0_0_B1,131.16610666666665,133.29770666666664
GBY-5910-2_1_5,delivery,4522.0_0_B1,133.42871999999997,133.54631999999998
GBY-5910-2_1_5,delivery,4586.0_0_B1,133.6008733333333,134.07207333333332
GBY-5910-2_1_5,delivery,3121.0_0_A1,134.28265333333331,134.4406533333333
GBY-5910-2_1_5,delivery,2380.0_0_B1,134.47751999999997,134.56551999999996
GBY-5910-2_1_5,end,,134.56551999999996,undef
GBY-5910-2_1_6,start,,undef,0
GBY-5910-2_1_6,delivery,3959.0_0_B1,150.25149333333334,151.07149333333334
GBY-5910-2_1_6,delivery,568.0_0_B1,151.1866,151.34459999999999
GBY-5910-2_1_6,delivery,4452.0_0_B1,151.36373333333333,151.51573333333332
GBY-5910-2_1_6,delivery,4308.0_0_B1,151.62527333333333,152.67327333333333
GBY-5910-2_1_6,delivery,270.0_0_B1,152.72173999999998,154.52573999999998
GBY-5910-2_1_6,delivery,4394.0_0_A2,154.57301999999999,154.68341999999998
GBY-5910-2_1_6,delivery,4493.0_0_B1,154.73834,154.80473999999998
GBY-5910-2_1_6,delivery,103.0_0_B1,154.96347999999998,154.98268
GBY-5910-2_1_6,delivery,4521.0_0_A1,155.04178,155.97258
GBY-5910-2_1_6,delivery,4282.0_0_A1,156.01774,156.13774
GBY-5910-2_1_6,delivery,2604_0_B1,156.42504,156.66183999999998
GBY-5910-2_1_6,delivery,4123.0_0_B1,157.00004666666666,157.14084666666668
GBY-5910-2_1_6,delivery,2610.0_0_B1,157.25355333333334,157.37315333333333
GBY-5910-2_1_6,delivery,385.0_0_B1,157.41402666666667,157.42402666666666
GBY-5910-2_1_6,delivery,3618.0_0_B1,157.47724,157.79324
GBY-5910-2_1_6,delivery,3561.0_0_B1,157.89532666666668,157.92892666666668
GBY-5910-2_1_6,delivery,2386.0_0_B1,158.00375333333335,158.21975333333336
GBY-5910-2_1_6,delivery,1075.0_0_B1,158.34108000000003,158.36708000000004
GBY-5910-2_1_6,end,,158.36708000000004,undef
GBY-5910-2_1_0,start,,undef,0
GBY-5910-2_1_0,delivery,2477.0_0_A1,6.0474,10.1678
GBY-5910-2_1_0,delivery,4261.0_0_B1,10.281846666666667,12.281846666666667
GBY-5910-2_1_0,end,,12.281846666666667,undef
GBY-5910-1_2_3,start,,undef,0
GBY-5910-1_2_3,delivery,590.0_0_B1,246.09648,246.70848
GBY-5910-1_2_3,delivery,3182.0_0_B1,246.92432666666667,249.41632666666666
GBY-5910-1_2_3,delivery,4262.0_0_B1,249.50003333333333,249.76563333333334
GBY-5910-1_2_3,delivery,6306.0_0_B1,250.06812666666667,252.06812666666667
GBY-5910-1_2_3,delivery,132.0_0_B1,252.35910666666666,252.41430666666668
GBY-5910-1_2_3,delivery,4127.0_0_B1,252.55810666666667,252.59810666666667
GBY-5910-1_2_3,delivery,994124.0_1_PREMIER,252.6503,253.07229999999998
GBY-5910-1_2_3,delivery,386.0_0_B1,253.17816,253.19016
GBY-5910-1_2_3,delivery,3254.0_0_B1,253.29820666666666,253.30780666666666
GBY-5910-1_2_3,delivery,64.0_0_B1,253.39592666666667,253.42992666666666
GBY-5910-1_2_3,delivery,3767.0_0_B1,253.54776666666666,253.67776666666666
GBY-5910-1_2_3,delivery,994179.0_1_PREMIER,253.7179133333333,254.0987133333333
GBY-5910-1_2_3,end,,254.0987133333333,undef
GBY-5910-1_2_4,start,,undef,0
GBY-5910-1_2_4,delivery,3959.0_1_B1,270.2514933333333,271.0714933333333
GBY-5910-1_2_4,delivery,4011.0_1_B1,271.14560666666665,275.54560666666663
GBY-5910-1_2_4,delivery,3506.0_1_B1,275.60351999999995,275.62471999999997
GBY-5910-1_2_4,delivery,2193.0_0_B1,275.90792,276.24791999999997
GBY-5910-1_2_4,delivery,4035.0_1_B1,276.36503999999996,277.26703999999995
GBY-5910-1_2_4,delivery,4601.0_1_B1,277.40304,277.41664
GBY-5910-1_2_4,delivery,4684.0_1_B1,277.5497733333333,278.2937733333333
GBY-5910-1_2_4,end,,278.2937733333333,undef
GBY-5910-1_2_5,start,,undef,0
GBY-5910-1_2_5,delivery,1017.0_1_B1,294.2420266666667,294.25722666666667
GBY-5910-1_2_5,delivery,4583.0_1_B1,294.2747,294.3851
GBY-5910-1_2_5,delivery,4043.0_1_B1,294.53294,296.66454
GBY-5910-1_2_5,delivery,3958.0_1_B1,296.75428666666664,297.55428666666666
GBY-5910-1_2_5,delivery,439.0_1_A1,297.79081333333335,302.12801333333334
GBY-5910-1_2_5,delivery,181.0_1_B1,302.13856,302.57856
GBY-5910-1_2_5,end,,302.57856,undef
GBY-5910-1_2_6,start,,undef,0
GBY-5910-1_2_6,delivery,4604.0_1_B1,318.11226,319.29626
GBY-5910-1_2_6,delivery,4586.0_1_B1,319.47246,319.94366
GBY-5910-1_2_6,delivery,3611.0_1_B1,319.9884533333334,321.34565333333336
GBY-5910-1_2_6,delivery,1966.0_1_B1,321.42587333333336,321.4710733333334
GBY-5910-1_2_6,delivery,4651.0_1_B1,321.57342000000006,321.71342000000004
GBY-5910-1_2_6,delivery,4643.0_1_B1,321.7350066666667,323.2778066666667
GBY-5910-1_2_6,delivery,4623.0_1_B1,323.35488666666674,324.3968866666667
GBY-5910-1_2_6,delivery,4261.0_1_B1,324.49882,326.49882
GBY-5910-1_2_6,end,,326.49882,undef
GBY-5910-1_2_0,start,,undef,0
GBY-5910-1_2_0,delivery,1893_0_1_A1,174.80323333333334,179.30323333333334
GBY-5910-1_2_0,delivery,4643.0_0_B1,179.93307333333334,181.47587333333334
GBY-5910-1_2_0,delivery,4623.0_0_B1,181.55295333333333,182.59495333333334
GBY-5910-1_2_0,end,,182.59495333333334,undef
GBY-5910-2_2_3,start,,undef,0
GBY-5910-2_2_3,delivery,994376.0_1_PREMIER,246.29394,246.72954
GBY-5910-2_2_3,delivery,984376.0_1_PREMIER,246.72954,246.96274
GBY-5910-2_2_3,delivery,4655.0_0_B1,247.09757333333334,247.35277333333335
GBY-5910-2_2_3,delivery,2391.0_0_B1,247.43274666666667,249.30274666666668
